,EPIC,Unnamed: 0,angDist,gmag,rmag,imag,zmag,ymag,J,H,K,RAJ2000,DEJ2000,spec_class,T,logT,BCv,Mv,logL,B-V,Bt-Vt,V-G,U-B,V-Rc,V-Ic,V-Ks,J-H,H-K,Ks-W1,W1-W2,W1-W3,W1-W4,Msun,logAge,b-y,M_J,M_Ks,Mbol,i-z,z-Y,R_Rsun,#SpT.1,lum_class,u_g,g_r,r_i,i_z,z_J,J_H,H_K,Jmag_abs,T_err,R_Rsun_err,Mbol_err,72,L_quiet,L_quiet_bol,L_quiet_err,L_quiet_bol_err,g_i,J_K,r_z,g_z,J-K,SDSS_g,PS1_g,SDSS_r,PS1_r,SDSS_i,PS1_i,SDSS_z,PS1_z,SDSS_y,PS1_y
135,211908928,70.0,0.557092,16.660999999999998,15.466,14.4448,14.0039,13.7766,12.61,11.916,11.737,130.70684378,18.85969037,M2,3550.0,3.55,-1.65,10.3,-1.57,1.5,,1.0859999999999999,1.17,1.001,2.173,4.24,0.6,0.23399999999999999,0.11,,,,0.48,,,6.89,6.06,8.65,0.53,,0.434,M2V,V  ,2.59,1.43,0.85,0.52,1.33,0.69,0.15,6.23,76.37626158015652,0.0868,0.125,,1.1620251549648296e+30,4.724232079919543e+29,3.857144558204613e+29,1.3597432953833746e+29,2.216199999999997,0.8729999999999993,1.4620999999999995,2.657099999999998,0.8729999999999993,16.904958828690216,16.660999999999998,15.496082064251045,15.466,14.445036458995808,14.4448,13.9272087592806,14.0039,13.906924321494438,13.7766
136,211908953,53.0,0.7396590000000001,11.116,10.711,10.545,10.47,10.446,9.53,9.231,9.168,130.68835852,18.86001655,G7,5530.0,3.743,-0.16,5.18,-0.12,0.713,0.809,0.239,0.243,0.39299999999999996,0.7659999999999999,1.712,0.32899999999999996,0.08,0.027999999999999997,-0.054000000000000006,-0.04,-0.013000000000000001,0.96,,,3.88,3.47,5.02,,,0.9490000000000001,G7V,,,,,,,,,,50.33222956503416,0.1898,0.07000000000000027,,6.128461257007277e+31,2.015260647359129e+33,1.4675625845942996e+31,3.248216387574677e+32,0.5709999999999997,0.3620000000000001,0.2409999999999979,0.645999999999999,0.3620000000000001,11.205719684212129,11.116,10.74230730439338,10.711,10.53547679119838,10.545,10.4476838949621,10.47,10.44673992772251,10.446
137,211909748,61.0,0.609797,13.343,12.571,12.192,11.958,11.852,10.769,10.306,10.154,130.37777636,18.87181767,K5,4410.0,3.644,-0.68,7.36,-0.78,1.15,1.3730000000000002,0.525,1.081,0.685,1.272,2.883,0.568,0.132,0.042,-0.073,-0.028999999999999998,0.019,0.71,,,5.18,4.48,6.68,,,0.698,K5V,V  ,2.54,1.18,0.4,0.2,1.06,0.62,0.1,5.45,195.19221295850463,0.1396,0.16000000000000014,,1.0797876867412585e+31,4.408909906548034e+31,4.6144997107641835e+30,1.6243024363474054e+31,1.1509999999999998,0.6150000000000002,0.6129999999999995,1.3849999999999998,0.6150000000000002,13.49463453068033,13.343,12.60443610828658,12.571,12.184914041991581,12.192,11.9159769329561,11.958,11.90303788606391,11.852
138,211909798,74.0,0.618283,19.8469,18.5945,16.9591,16.2151,15.8332,14.578,13.911,13.64,131.11323885,18.87237743,M4,3200.0,3.505,-2.59,12.8,-2.2,1.661,,,1.222,1.2409999999999999,2.8310000000000004,5.25,0.557,0.282,0.139,,,,0.22,,,8.39,7.55,10.21,0.71,,0.258,M4V,V  ,3.13,1.48,1.51,0.76,1.56,0.63,0.23,7.06,76.37626158012442,0.05160000000000002,0.375,,1.9962288137863124e+29,1.3011615595745358e+28,7.167790189866423e+28,1.1235132039949538e+28,2.8878000000000017,0.9379999999999988,2.3794000000000004,3.631800000000002,0.9379999999999988,20.139779823994242,19.8469,18.63271204747341,18.5945,16.967415045879047,16.9591,16.093514250012642,16.2151,16.07076771009543,15.8332
139,211910082,46.0,0.15949100000000002,10.92,10.614,10.524,10.512,10.515,9.657,9.381,9.329,129.89808386,18.87686157,G0,5920.0,3.772,-0.09,4.45,0.14,0.596,0.65,0.191,0.057999999999999996,0.336,0.664,1.44,0.262,0.067,0.027000000000000003,-0.043,-0.043,-0.01,1.08,9.7,,3.34,3.01,4.4,,,1.12,G0V,V  ,1.3,0.38,0.14,0.02,0.71,0.28,0.0,3.18,83.26663997660192,0.2240000000000001,0.16500000000000006,,1.1600581328788684e+32,8.401004635966279e+33,2.992857567517304e+31,3.1917646267567214e+33,0.39599999999999896,0.3279999999999994,0.10200000000000033,0.4079999999999995,0.3279999999999994,10.988986042858878,10.92,10.64277539925888,10.614,10.51381651893888,10.524,10.4978853084096,10.512,10.493706582309763,10.515
140,211910532,70.0,0.532557,17.0382,15.8453,14.7859,14.327,14.0984,12.935,12.268,12.043,129.38412826,18.88393115,M2,3550.0,3.55,-1.65,10.3,-1.57,1.5,,1.0859999999999999,1.17,1.001,2.173,4.24,0.6,0.23399999999999999,0.11,,,,0.48,,,6.89,6.06,8.65,0.53,,0.434,M2V,V  ,2.59,1.43,0.85,0.52,1.33,0.69,0.15,6.23,76.37626158015652,0.0868,0.125,,1.1620251549648296e+30,4.724232079919543e+29,3.857144558204613e+29,1.3597432953833746e+29,2.2523,0.8920000000000012,1.5183,2.7112,0.8920000000000012,17.28492489712559,17.0382,15.875476594015941,15.8453,14.786487958851007,14.7859,14.248573526486764,14.327,14.232746085935572,14.0984
141,211910548,73.0,0.6872520000000001,19.4108,18.3253,16.7677,16.0778,15.7095,14.5,13.802,13.63,131.33801534,18.88423419,M3.5,3250.0,3.512,-2.27,12.19,-2.07,1.6019999999999999,,1.4669999999999999,1.2,1.178,2.68,5.0,0.5579999999999999,0.26899999999999996,0.132,,,,0.28,,,8.02,7.19,9.92,0.66,,0.29100000000000004,M3.5V,,,,,,,,,,109.69655114431325,0.058200000000000016,0.375,,2.957123237734915e+29,2.53706284034917e+28,1.2469591636501151e+29,2.190676153566424e+28,2.643099999999997,0.8699999999999992,2.2474999999999987,3.3329999999999984,0.8699999999999992,19.686401906070316,19.4108,18.35876262863593,18.3253,16.772671144481578,16.7677,15.97602204370438,16.0778,15.89906093705039,15.7095
142,211911179,60.0,0.496513,13.279000000000002,12.597,12.277,12.09,11.9339,10.961,10.524,10.412,130.97768031,18.89352293,K4,4620.0,3.665,-0.55,7.04,-0.71,1.1,1.306,0.47700000000000004,1.004,0.64,1.19,2.733,0.544,0.125,0.039,-0.073,-0.031,0.009000000000000001,0.73,,,4.98,4.31,6.48,,,0.6890000000000001,K4V,V  ,2.21,1.0,0.38,0.16,1.01,0.59,0.1,5.21,209.99999999914507,0.1378,0.16000000000000014,,1.3393987013041351e+31,6.987651297062333e+31,5.700977555370194e+30,2.574345873865e+31,1.0020000000000011,0.5489999999999977,0.5070000000000014,1.1890000000000018,0.5489999999999977,13.415655184334641,13.279000000000002,12.630590502524639,12.597,12.26922884432464,12.277,12.0522897368088,12.09,11.974399498715279,11.9339
143,211911279,62.0,0.57648,14.5177,13.4702,13.109000000000002,12.869000000000002,12.6799,11.592,10.972,10.844,129.17773571,18.89518928,K6,4230.0,3.626,-0.81,7.8,-0.9,1.24,1.439,0.617,1.1840000000000002,0.759,1.42,3.1430000000000002,0.601,0.14800000000000002,0.049,,,,0.68,,,5.41,4.66,6.99,,,0.6609999999999999,K6V,,,,,,,,,,170.0980109612371,0.13219999999999998,0.15500000000000025,,7.613378808678038e+30,2.1593906887309408e+31,3.1434325238497875e+30,7.706880255224127e+30,1.4086999999999978,0.7479999999999993,0.6011999999999986,1.6486999999999978,0.7479999999999993,14.693890586695499,14.5177,13.502714486802486,13.4702,13.103246447687374,13.109000000000002,12.819960183431924,12.869000000000002,12.747418382440237,12.6799
144,211911467,74.0,0.487527,19.2885,18.0536,16.5607,15.8656,15.5262,14.263,13.624,13.39,127.71404939,18.89760502,M4,3200.0,3.505,-2.59,12.8,-2.2,1.661,,,1.222,1.2409999999999999,2.8310000000000004,5.25,0.557,0.282,0.139,,,,0.22,,,8.39,7.55,10.21,0.71,,0.258,M4V,V  ,3.13,1.48,1.51,0.76,1.56,0.63,0.23,7.06,76.37626158012442,0.05160000000000002,0.375,,1.9962288137863124e+29,1.3011615595745358e+28,7.167790189866423e+28,1.1235132039949538e+28,2.7277999999999984,0.8729999999999993,2.188,3.4228999999999985,0.8729999999999993,19.57014067948038,19.2885,18.08843603760755,18.0536,16.56677262586919,16.5607,15.75747512816113,15.8656,15.731049885181319,15.5262
145,211911846,59.0,0.500182,12.005,11.491,11.262,11.137,11.093,10.126,9.778,9.686,130.19830441,18.90341429,K3,4830.0,3.684,-0.41,6.57,-0.58,0.98,1.15,0.376,0.7759999999999999,0.537,1.013,2.38,0.483,0.109,0.033,-0.071,-0.031,-0.008,0.78,,,4.76,4.16,6.16,,,0.7290000000000001,K3V,V  ,2.1,0.85,0.32,0.13,0.99,0.58,0.01,4.94,209.99999999915192,0.1458,0.14000000000000012,,1.9224915655288019e+31,1.459927281870955e+32,7.876361928480843e+30,4.706249514527933e+31,0.7430000000000003,0.4399999999999995,0.3539999999999992,0.8680000000000003,0.4399999999999995,12.11412619441481,12.005,11.523806352151059,11.491,11.253145547656061,11.262,11.1078585956577,11.137,11.11170357205487,11.093
146,211911911,72.0,0.622218,18.0156,16.8138,15.4707,14.8359,14.5429,13.314,12.673,12.435,130.40242262,18.90424279,M3,3410.0,3.533,-1.97,11.14,-1.78,1.544,,1.263,1.181,1.079,2.42,4.6,0.579,0.252,0.122,,,,0.39,,,7.4,6.54,9.17,0.61,,0.369,M3V,V  ,2.67,1.46,1.2,0.67,1.37,0.65,0.2,6.77,126.62279942000255,0.0738,0.14499999999999955,,6.484488809329398e+29,1.4266952797331432e+29,2.8165829772900166e+29,4.76337656086982e+28,2.5448999999999984,0.8789999999999996,1.9779,3.179699999999998,0.8789999999999996,18.284112195882642,18.0156,16.84599451243248,16.8138,15.474464709077834,15.4707,14.740860372293945,14.8359,14.716344872709854,14.5429
147,211912350,76.0,0.419656,21.2128,19.9392,18.0151,17.0845,16.587,15.211,14.623,14.271,126.31710296,18.91083675,M5,3030.0,3.4810000000000003,-3.28,14.3,-2.52,1.874,,,1.24,1.446,3.2769999999999997,5.94,0.58,0.311,,0.17,,,0.15,,,9.25,8.36,11.02,0.91,0.47,0.19899999999999998,M5V,V  ,3.05,1.59,1.73,0.94,1.96,0.86,0.24,7.39,51.31601439076998,0.0398,0.25,,8.021215831913957e+28,2.0152606473591297e+27,2.551121693927748e+28,1.1600772812766656e+27,3.197700000000001,0.9399999999999996,2.854700000000001,4.128300000000003,0.9399999999999996,21.52697075995356,21.2128,19.987308740052033,19.9392,18.028406600676263,18.0151,16.930650601147484,17.0845,16.904179656336442,16.587
148,211912899,75.0,0.5565359999999999,20.748,19.4881,17.7555,16.941,16.5258,15.083,14.617,14.312,130.77306534,18.91827238,M4.5,3100.0,3.491,-3.05,13.57,-2.31,1.72,,,1.23,1.345,3.073,5.64,0.564,0.301,,,,,0.18,,,8.79,7.93,10.52,0.81,,0.243,M4.5V,,,,,,,,,,85.44003745095898,0.0486,0.15499999999999936,,1.4956048424711975e+29,6.372813724560243e+27,5.801733681715048e+28,2.274461611803033e+27,2.9925,0.7709999999999989,2.5471000000000004,3.8070000000000017,0.7709999999999989,21.048133083852967,20.748,19.529128528270935,19.4881,17.765402506255313,17.7555,16.809478043629685,16.941,16.787729644764532,16.5258
149,211912940,70.0,0.384798,17.6421,16.6595,15.2081,14.6778,14.4211,13.214,12.597,12.349,129.07908751,18.91898507,M2,3550.0,3.55,-1.65,10.3,-1.57,1.5,,1.0859999999999999,1.17,1.001,2.173,4.24,0.6,0.23399999999999999,0.11,,,,0.48,,,6.89,6.06,8.65,0.53,,0.434,M2V,V  ,2.59,1.43,0.85,0.52,1.33,0.69,0.15,6.23,76.37626158015652,0.0868,0.125,,1.1620251549648296e+30,4.724232079919543e+29,3.857144558204613e+29,1.3597432953833746e+29,2.434,0.8650000000000002,1.9817000000000016,2.9643,0.8650000000000002,17.902478935022316,17.6421,16.69064294565232,16.6595,15.21058945689232,15.2081,14.589630053234401,14.6778,14.57825657032264,14.4211
150,211913330,59.0,0.588428,12.868,12.234000000000002,11.979,11.85,11.779000000000002,10.772,10.312,10.208,130.73769355,18.92422862,K3,4830.0,3.684,-0.41,6.57,-0.58,0.98,1.15,0.376,0.7759999999999999,0.537,1.013,2.38,0.483,0.109,0.033,-0.071,-0.031,-0.008,0.78,,,4.76,4.16,6.16,,,0.7290000000000001,K3V,V  ,2.1,0.85,0.32,0.13,0.99,0.58,0.01,4.94,209.99999999915192,0.1458,0.14000000000000012,,1.9224915655288019e+31,1.459927281870955e+32,7.876361928480843e+30,4.706249514527933e+31,0.8889999999999993,0.5640000000000001,0.3840000000000021,1.0180000000000011,0.5640000000000001,12.99288516891527,12.868,12.26743682763902,12.234000000000002,11.970741893454019,11.979,11.815822421535898,11.85,11.810638517357292,11.779000000000002
151,211913532,71.0,0.5963689999999999,16.8508,15.6288,14.4492,13.9009,13.6385,12.418,11.755999999999998,11.544,130.08245113,18.92723255,M2.5,3500.0,3.544,-1.76,10.7,-1.68,1.5219999999999998,,1.179,1.175,1.041,2.306,4.43,0.589,0.244,0.11699999999999999,,,,0.44,,,7.01,6.27,8.94,0.57,,0.39299999999999996,M2.5V,V  ,2.74,1.47,1.01,0.63,1.32,0.66,0.18,6.51,70.94598884334107,0.0786,0.14499999999999955,,8.912155551898872e+29,2.4228762028039462e+29,2.899752914200289e+29,8.089374008782233e+28,2.4016,0.8739999999999988,1.7279,2.9498999999999995,0.8739999999999988,17.108775351088457,16.8508,15.659705662246214,15.6288,14.451333696043335,14.4492,13.814598862273947,13.9009,13.791253312489102,13.6385
152,211913669,72.0,0.7413609999999999,19.127,17.9417,16.4299,15.7591,15.4197,14.164,13.51,13.316,130.64543997,18.92933746,M3,3410.0,3.533,-1.97,11.14,-1.78,1.544,,1.263,1.181,1.079,2.42,4.6,0.579,0.252,0.122,,,,0.39,,,7.4,6.54,9.17,0.61,,0.369,M3V,V  ,2.67,1.46,1.2,0.67,1.37,0.65,0.2,6.77,126.62279942000255,0.0738,0.14499999999999955,,6.484488809329398e+29,1.4266952797331432e+29,2.8165829772900166e+29,4.76337656086982e+28,2.697099999999999,0.8480000000000025,2.1826000000000008,3.367899999999999,0.8480000000000025,19.406459592888698,19.127,17.976006906169893,17.9417,16.435566724205433,16.4299,15.653335094527362,15.7591,15.618853579532274,15.4197
153,211913733,72.0,0.530259,17.6435,16.4413,15.1446,14.5642,14.2747,13.071,12.421,12.187,128.27308938,18.93014384,M3,3410.0,3.533,-1.97,11.14,-1.78,1.544,,1.263,1.181,1.079,2.42,4.6,0.579,0.252,0.122,,,,0.39,,,7.4,6.54,9.17,0.61,,0.369,M3V,V  ,2.67,1.46,1.2,0.67,1.37,0.65,0.2,6.77,126.62279942000255,0.0738,0.14499999999999955,,6.484488809329398e+29,1.4266952797331432e+29,2.8165829772900166e+29,4.76337656086982e+28,2.498899999999999,0.8839999999999986,1.8770999999999989,3.0793,0.8839999999999986,17.908655709368716,17.6435,16.473011744525873,16.4413,15.147824771964128,15.1446,14.472101284207545,14.5642,14.44115303188226,14.2747
154,211913859,72.0,0.670443,18.7947,17.5787,16.1522,15.5124,15.2096,13.959,13.28,13.095999999999998,130.26291175,18.93189381,M3,3410.0,3.533,-1.97,11.14,-1.78,1.544,,1.263,1.181,1.079,2.42,4.6,0.579,0.252,0.122,,,,0.39,,,7.4,6.54,9.17,0.61,,0.369,M3V,V  ,2.67,1.46,1.2,0.67,1.37,0.65,0.2,6.77,126.62279942000255,0.0738,0.14499999999999955,,6.484488809329398e+29,1.4266952797331432e+29,2.8165829772900166e+29,4.76337656086982e+28,2.6424999999999983,0.8630000000000031,2.0663000000000022,3.2823,0.8630000000000031,19.070258885581094,18.7947,17.61215385132719,17.5787,16.157163545874063,16.1522,15.410665192410935,15.5124,15.399057341736405,15.2096
155,211913907,74.0,0.594138,20.6527,19.4186,17.6479,16.8241,16.4469,15.093,14.493,14.174,130.01615015,18.93253418,M4,3200.0,3.505,-2.59,12.8,-2.2,1.661,,,1.222,1.2409999999999999,2.8310000000000004,5.25,0.557,0.282,0.139,,,,0.22,,,8.39,7.55,10.21,0.71,,0.258,M4V,V  ,3.13,1.48,1.51,0.76,1.56,0.63,0.23,7.06,76.37626158012442,0.05160000000000002,0.375,,1.9962288137863124e+29,1.3011615595745358e+28,7.167790189866423e+28,1.1235132039949538e+28,3.0047999999999995,0.9189999999999988,2.5945,3.828599999999998,0.9189999999999988,20.953680652464783,20.6527,19.45999316388111,19.4186,17.657995465126543,17.6479,16.691348645108533,16.8241,16.71185467741315,16.4469
156,211913977,61.0,0.630039,13.3639,12.939,12.574000000000002,12.352,12.1639,11.162,10.678,10.536,130.34391509,18.93382273,K5,4410.0,3.644,-0.68,7.36,-0.78,1.15,1.3730000000000002,0.525,1.081,0.685,1.272,2.883,0.568,0.132,0.042,-0.073,-0.028999999999999998,0.019,0.71,,,5.18,4.48,6.68,,,0.698,K5V,V  ,2.54,1.18,0.4,0.2,1.06,0.62,0.1,5.45,195.19221295850463,0.1396,0.16000000000000014,,1.0797876867412585e+31,4.408909906548034e+31,4.6144997107641835e+30,1.6243024363474054e+31,0.7898999999999976,0.6260000000000012,0.5869999999999997,1.011899999999999,0.6260000000000012,13.478158109368369,13.3639,12.972067470707639,12.939,12.565333652313749,12.574000000000002,12.32117404503528,12.352,12.186965442048193,12.1639
157,211914098,69.0,0.608334,16.4256,15.2165,14.3463,13.9419,13.7485,12.581,11.901,11.713,130.11748119,18.93576136,M1.5,3650.0,3.562,-1.57,9.97,-1.47,1.486,,1.03,1.17,0.978,2.089,4.12,0.607,0.228,0.105,,,,0.5,,,6.69,5.85,8.4,0.47,,0.46,M1.5V,,,,,,,,,,76.37626158016221,0.092,0.17499999999999982,,1.5665575864231329e+30,8.401004635966278e+29,5.096503230300147e+29,3.385204907166215e+29,2.0793,0.8680000000000003,1.2745999999999995,2.483699999999999,0.8680000000000003,16.658893311608683,16.4256,15.246470290905492,15.2165,14.345277798774609,14.3463,13.871259725967214,13.9419,13.864904587393243,13.7485
158,211914124,73.0,0.5609609999999999,17.7224,16.516,15.1636,14.5415,14.2127,12.972,12.392,12.059,131.07958593,18.9360332,M3.5,3250.0,3.512,-2.27,12.19,-2.07,1.6019999999999999,,1.4669999999999999,1.2,1.178,2.68,5.0,0.5579999999999999,0.26899999999999996,0.132,,,,0.28,,,8.02,7.19,9.92,0.66,,0.29100000000000004,M3.5V,,,,,,,,,,109.69655114431325,0.058200000000000016,0.375,,2.957123237734915e+29,2.53706284034917e+28,1.2469591636501151e+29,2.190676153566424e+28,2.5588,0.9130000000000004,1.974499999999999,3.180900000000001,0.9130000000000004,17.991921861487974,17.7224,16.548353965931092,16.516,15.167530985866136,15.1636,14.445545275777299,14.5415,14.38832588153529,14.2127
159,211914465,71.0,0.514846,17.2003,16.002,14.7198,14.134,13.8486,12.643,11.961,11.725,129.60559474,18.94163871,M2.5,3500.0,3.544,-1.76,10.7,-1.68,1.5219999999999998,,1.179,1.175,1.041,2.306,4.43,0.589,0.244,0.11699999999999999,,,,0.44,,,7.01,6.27,8.94,0.57,,0.39299999999999996,M2.5V,V  ,2.74,1.47,1.01,0.63,1.32,0.66,0.18,6.51,70.94598884334107,0.0786,0.14499999999999955,,8.912155551898872e+29,2.4228762028039462e+29,2.899752914200289e+29,8.089374008782233e+28,2.4805,0.9179999999999992,1.8679999999999983,3.0662999999999982,0.9179999999999992,17.464106430959532,17.2003,16.033537437457497,16.002,14.722813186321872,14.7198,14.043040860384888,14.134,14.01235117312165,13.8486
160,211914889,74.0,0.623236,19.9625,18.7408,17.0803,16.3378,15.9702,14.703,14.116,13.841,129.87780868,18.94810366,M4,3200.0,3.505,-2.59,12.8,-2.2,1.661,,,1.222,1.2409999999999999,2.8310000000000004,5.25,0.557,0.282,0.139,,,,0.22,,,8.39,7.55,10.21,0.71,,0.258,M4V,V  ,3.13,1.48,1.51,0.76,1.56,0.63,0.23,7.06,76.37626158012442,0.05160000000000002,0.375,,1.9962288137863124e+29,1.3011615595745358e+28,7.167790189866423e+28,1.1235132039949538e+28,2.882199999999997,0.8620000000000001,2.4029999999999987,3.624699999999997,0.8620000000000001,20.254989790604494,19.9625,18.778875472264026,18.7408,17.088532870269184,17.0803,16.216719715965393,16.3378,16.206532809529932,15.9702
161,211915085,75.0,0.49034,21.0874,19.7471,17.9388,17.0859,16.6544,15.321,14.616,14.357,132.12516381,18.95091226,M4.5,3100.0,3.491,-3.05,13.57,-2.31,1.72,,,1.23,1.345,3.073,5.64,0.564,0.301,,,,,0.18,,,8.79,7.93,10.52,0.81,,0.243,M4.5V,,,,,,,,,,85.44003745095898,0.0486,0.15499999999999936,,1.4956048424711975e+29,6.372813724560243e+27,5.801733681715048e+28,2.274461611803033e+27,3.1485999999999983,0.9639999999999986,2.661200000000001,4.0015,0.9639999999999986,21.39822962396164,21.0874,19.79331539133225,19.7471,17.95125561693757,17.9388,16.93775481273182,17.0859,16.95740634320404,16.6544
162,211915709,74.0,0.632575,19.5707,18.3762,16.7481,16.04,15.6865,14.4,13.842,13.547,128.93571022,18.96058998,M4,3200.0,3.505,-2.59,12.8,-2.2,1.661,,,1.222,1.2409999999999999,2.8310000000000004,5.25,0.557,0.282,0.139,,,,0.22,,,8.39,7.55,10.21,0.71,,0.258,M4V,V  ,3.13,1.48,1.51,0.76,1.56,0.63,0.23,7.06,76.37626158012442,0.05160000000000002,0.375,,1.9962288137863124e+29,1.3011615595745358e+28,7.167790189866423e+28,1.1235132039949538e+28,2.8225999999999978,0.8529999999999998,2.3362000000000016,3.5306999999999995,0.8529999999999998,19.859024399235132,19.5707,18.412906738662443,18.3762,16.755475088576162,16.7481,15.924141727747333,16.04,15.910102411626363,15.6865
163,211915785,74.0,0.636501,19.0943,17.8782,16.3738,15.6629,15.3254,14.091,13.468,13.16,130.33460172,18.96185067,M4,3200.0,3.505,-2.59,12.8,-2.2,1.661,,,1.222,1.2409999999999999,2.8310000000000004,5.25,0.557,0.282,0.139,,,,0.22,,,8.39,7.55,10.21,0.71,,0.258,M4V,V  ,3.13,1.48,1.51,0.76,1.56,0.63,0.23,7.06,76.37626158012442,0.05160000000000002,0.375,,1.9962288137863124e+29,1.3011615595745358e+28,7.167790189866423e+28,1.1235132039949538e+28,2.7205000000000013,0.9309999999999992,2.215299999999999,3.4314,0.9309999999999992,19.375422819128932,19.0943,17.9129069159019,17.8782,16.37977541426627,16.3738,15.555342540382888,15.6629,15.528879121995452,15.3254
164,211915860,69.0,0.546431,15.6974,14.4971,13.6174,13.1978,12.9687,11.782,11.101,10.909,129.23423689999998,18.96327647,M1.5,3650.0,3.562,-1.57,9.97,-1.47,1.486,,1.03,1.17,0.978,2.089,4.12,0.607,0.228,0.105,,,,0.5,,,6.69,5.85,8.4,0.47,,0.46,M1.5V,,,,,,,,,,76.37626158016221,0.092,0.17499999999999982,,1.5665575864231329e+30,8.401004635966278e+29,5.096503230300147e+29,3.385204907166215e+29,2.08,0.8729999999999993,1.2992999999999988,2.499599999999999,0.8729999999999993,15.93074858496,15.6974,14.527069960959999,14.4971,13.61638394496,13.6174,13.127130771200001,13.1978,13.085170801919999,12.9687
165,211915918,72.0,0.659131,17.9649,16.7897,15.4357,14.8364,14.5164,13.308,12.66,12.39,131.13690534,18.96399439,M3,3410.0,3.533,-1.97,11.14,-1.78,1.544,,1.263,1.181,1.079,2.42,4.6,0.579,0.252,0.122,,,,0.39,,,7.4,6.54,9.17,0.61,,0.369,M3V,V  ,2.67,1.46,1.2,0.67,1.37,0.65,0.2,6.77,126.62279942000255,0.0738,0.14499999999999955,,6.484488809329398e+29,1.4266952797331432e+29,2.8165829772900166e+29,4.76337656086982e+28,2.5291999999999994,0.9179999999999992,1.9533000000000005,3.1285000000000007,0.9179999999999992,18.232269253303276,17.9649,16.82172206495295,16.7897,15.439278650681914,15.4357,14.742379093524715,14.8364,14.68741987230192,14.5164
166,211915935,73.0,0.673892,18.517,17.3433,15.9432,15.3422,15.0266,13.787,13.21,12.918,131.38390417,18.96445332,M3.5,3250.0,3.512,-2.27,12.19,-2.07,1.6019999999999999,,1.4669999999999999,1.2,1.178,2.68,5.0,0.5579999999999999,0.26899999999999996,0.132,,,,0.28,,,8.02,7.19,9.92,0.66,,0.29100000000000004,M3.5V,,,,,,,,,,109.69655114431325,0.058200000000000016,0.375,,2.957123237734915e+29,2.53706284034917e+28,1.2469591636501151e+29,2.190676153566424e+28,2.5738000000000003,0.8690000000000015,2.001099999999999,3.1747999999999994,0.8690000000000015,18.78760910505211,18.517,17.37583328636698,17.3433,15.947312065493017,15.9432,15.245243711924077,15.3422,15.20461581885191,15.0266
167,211915940,72.0,0.54572,18.1191,16.9281,15.4446,14.8017,14.4544,13.22,12.593,12.345,129.50240065,18.96464409,M3,3410.0,3.533,-1.97,11.14,-1.78,1.544,,1.263,1.181,1.079,2.42,4.6,0.579,0.252,0.122,,,,0.39,,,7.4,6.54,9.17,0.61,,0.369,M3V,V  ,2.67,1.46,1.2,0.67,1.37,0.65,0.2,6.77,126.62279942000255,0.0738,0.14499999999999955,,6.484488809329398e+29,1.4266952797331432e+29,2.8165829772900166e+29,4.76337656086982e+28,2.6745,0.875,2.1264000000000003,3.3173999999999992,0.875,18.396948445409336,18.1191,16.962040359645428,16.9281,15.449972780792303,15.4446,14.697628835531738,14.8017,14.649473566578886,14.4544
