,Unnamed: 0,EPIC,Unnamed: 0.1,angDist,gmag,rmag,imag,zmag,ymag,J,H,K,RAJ2000,DEJ2000,Class,spec_class,T,logT,BCv,Mv,logL,B-V,Bt-Vt,V-G,U-B,V-Rc,V-Ic,V-Ks,J-H,H-K,Ks-W1,W1-W2,W1-W3,W1-W4,Msun,logAge,b-y,M_J,M_Ks,Mbol,i-z,z-Y,R_Rsun,#SpT.1,lum_class,u_g,g_r,r_i,i_z,z_J,J_H,H_K,Jmag_abs,T_err,R_Rsun_err,Mbol_err,58,L_quiet,L_quiet_bol,L_quiet_err,L_quiet_bol_err,r_z,J_K,g_z,g_i,J-K,SDSS_g,PS1_g,SDSS_r,PS1_r,SDSS_i,PS1_i,SDSS_z,PS1_z,SDSS_y,PS1_y,thresh20p
154,154,211426999,55.0,0.208158,15.128,14.6554,14.4911,14.4267,14.3929,13.485999999999999,13.079,13.001,133.20353799999998,12.046645,SM,G9,5340.0,3.728,-0.21,5.55,-0.25,0.777,0.894,0.267,0.358,0.423,0.82,1.861,0.365,0.087,0.028999999999999998,-0.06,-0.038,-0.018000000000000002,0.9,,,4.14,3.69,5.34,,,0.8759999999999999,G9V,,,,,,,,,,108.16653826230892,0.1752,0.09499999999999977,,4.473702464377127e+31,9.645643896996797e+32,1.298580190058063e+31,2.109942005707607e+32,0.2286999999999999,0.4849999999999994,0.7012999999999998,0.6369000000000007,0.4849999999999994,15.225265837598679,15.128,14.68738816467586,14.6554,14.481829721359418,14.4911,14.401639102672661,14.4267,14.400913911385794,14.3929,49.30184415234604
155,155,211427009,61.0,0.19985,16.8604,16.0663,15.7661,15.6459,15.5648,14.545,13.977,13.844000000000001,132.41415800000001,12.046826,SM,K5,4410.0,3.644,-0.68,7.36,-0.78,1.15,1.3730000000000002,0.525,1.081,0.685,1.272,2.883,0.568,0.132,0.042,-0.073,-0.028999999999999998,0.019,0.71,,,5.18,4.48,6.68,,,0.698,K5V,V  ,2.54,1.18,0.4,0.2,1.06,0.62,0.1,5.45,195.19221295850463,0.1396,0.16000000000000014,,1.0797876867412585e+31,4.408909906548034e+31,4.6144997107641835e+30,1.6243024363474054e+31,0.4203999999999989,0.7009999999999987,1.2144999999999992,1.0942999999999987,0.7009999999999987,17.006404817107306,16.8604,16.099836728618687,16.0663,15.75874689625505,15.7661,15.605481380557716,15.6459,15.611954987372409,15.5648,124.61329040499301
156,156,211427268,49.0,0.220567,13.8904,13.5725,13.4609,13.4518,13.4399,12.65,12.365,12.321,132.78776399999998,12.050613,SM,G3,5720.0,3.757,-0.12,4.86,-0.01,0.6609999999999999,0.7390000000000001,0.217,0.152,0.368,0.722,1.59,0.299,0.07400000000000001,0.027999999999999997,-0.05,-0.04,-0.013999999999999999,1.0,,,3.64,3.27,4.74,,,1.01,G3V,,,,,,,,,,45.0924975244228,0.202,0.13999999999999968,,8.084412725349285e+31,3.84e+33,1.886067167850175e+31,1.2378697459935962e+33,0.12069999999999935,0.3290000000000006,0.4385999999999992,0.4294999999999991,0.3290000000000006,13.963434948296944,13.8904,13.601846955315851,13.5725,13.45084220301898,13.4609,13.436003969625867,13.4518,13.423153895725674,13.4399,25.897981081354555
157,157,211427431,63.0,0.08441,19.1251,17.8998,17.1808,16.8447,16.6697,15.512,14.894,14.777999999999999,133.067201,12.052854,M,K7,4070.0,3.61,-0.95,8.15,-0.98,1.308,1.506,0.688,1.2209999999999999,0.8059999999999999,1.5290000000000001,3.33,0.617,0.162,0.057,,,,0.65,,,5.6,4.82,7.18,,,0.654,K7V,V  ,2.56,1.34,0.54,0.3,1.01,0.6,0.11,5.77,117.89826122396376,0.1308,0.15500000000000025,,6.020849216393901e+30,1.3942197303171907e+31,2.155679742981379e+30,4.975979829449148e+30,1.0550999999999997,0.7340000000000018,2.2804,1.9442999999999984,0.7340000000000018,19.347582490769394,19.1251,17.929979345053894,17.8998,17.17864522479276,17.1808,16.779306743472162,16.8447,16.7741661444612,16.6697,614.6949864862908
158,158,211427574,49.0,0.188794,13.8791,13.6366,13.4578,13.4757,13.4552,12.582,12.347000000000001,12.288,132.905624,12.055409,SM,G3,5720.0,3.757,-0.12,4.86,-0.01,0.6609999999999999,0.7390000000000001,0.217,0.152,0.368,0.722,1.59,0.299,0.07400000000000001,0.027999999999999997,-0.05,-0.04,-0.013999999999999999,1.0,,,3.64,3.27,4.74,,,1.01,G3V,,,,,,,,,,45.0924975244228,0.202,0.13999999999999968,,8.084412725349285e+31,3.84e+33,1.886067167850175e+31,1.2378697459935962e+33,0.16089999999999982,0.2940000000000005,0.4033999999999995,0.4212999999999987,0.2940000000000005,13.95114742638472,13.8791,13.665811027568312,13.6366,13.447711425457726,13.4578,13.460310371329587,13.4757,13.437356000931883,13.4552,21.841792713945612
159,159,211427666,63.0,0.188252,18.0536,16.977999999999998,16.5114,16.2994,16.1544,15.085,14.537,14.229000000000001,133.124639,12.056957,M,K7,4070.0,3.61,-0.95,8.15,-0.98,1.308,1.506,0.688,1.2209999999999999,0.8059999999999999,1.5290000000000001,3.33,0.617,0.162,0.057,,,,0.65,,,5.6,4.82,7.18,,,0.654,K7V,V  ,2.56,1.34,0.54,0.3,1.01,0.6,0.11,5.77,117.89826122396376,0.1308,0.15500000000000025,,6.020849216393901e+30,1.3942197303171907e+31,2.155679742981379e+30,4.975979829449148e+30,0.6785999999999994,0.8559999999999999,1.7542000000000009,1.5422000000000011,0.8559999999999999,18.241890046140156,18.0536,17.009868285696676,16.977999999999998,16.506426473225837,16.5114,16.246694545282914,16.2994,16.230274650292646,16.1544,279.9241358897826
160,160,211427784,49.0,0.132955,14.0981,13.7457,13.6696,13.6472,13.6306,12.785,12.54,12.46,132.97161699999998,12.058889,SM,G3,5720.0,3.757,-0.12,4.86,-0.01,0.6609999999999999,0.7390000000000001,0.217,0.152,0.368,0.722,1.59,0.299,0.07400000000000001,0.027999999999999997,-0.05,-0.04,-0.013999999999999999,1.0,,,3.64,3.27,4.74,,,1.01,G3V,,,,,,,,,,45.0924975244228,0.202,0.13999999999999968,,8.084412725349285e+31,3.84e+33,1.886067167850175e+31,1.2378697459935962e+33,0.0984999999999996,0.3249999999999993,0.4509000000000008,0.4284999999999997,0.3249999999999993,14.171014641691398,14.0981,13.775030515428117,13.7457,13.659538449067496,13.6696,13.631453354162787,13.6472,13.613720527197142,13.6306,24.277094316809528
161,161,211427873,59.0,0.180886,15.6569,15.1085,14.9313,14.8817,14.8397,13.91,13.562000000000001,13.434000000000001,132.719295,12.060278,SM,K3,4830.0,3.684,-0.41,6.57,-0.58,0.98,1.15,0.376,0.7759999999999999,0.537,1.013,2.38,0.483,0.109,0.033,-0.071,-0.031,-0.008,0.78,,,4.76,4.16,6.16,,,0.7290000000000001,K3V,V  ,2.1,0.85,0.32,0.13,0.99,0.58,0.01,4.94,209.99999999915192,0.1458,0.14000000000000012,,1.9224915655288019e+31,1.459927281870955e+32,7.876361928480843e+30,4.706249514527933e+31,0.226799999999999,0.4759999999999991,0.7751999999999999,0.7256,0.4759999999999991,15.764105150873187,15.6569,15.141194352882145,15.1085,14.922376487581667,14.9313,14.853201266535576,14.8817,14.856731079764804,14.8397,172.43789225178108
162,162,211427940,47.0,0.125014,13.8276,13.4941,13.3981,13.4084,13.4077,12.610999999999999,12.333,12.265,132.70259,12.061484,SM,G1,5880.0,3.769,-0.1,4.5,0.13,0.604,0.6609999999999999,0.195,0.067,0.34,0.672,1.4580000000000002,0.267,0.068,0.027000000000000003,-0.044000000000000004,-0.042,-0.01,1.07,9.8,,3.38,3.04,4.4,,,1.12,G1V,,,,,,,,,,77.67453464934242,0.2240000000000001,0.16500000000000006,,1.1177216833842651e+32,8.401004635966279e+33,2.8461593949731084e+31,3.1917646267567214e+33,0.08569999999999922,0.3459999999999983,0.4192,0.4295000000000009,0.3459999999999983,13.900634948296945,13.8276,13.523446955315853,13.4941,13.388042203018978,13.3981,13.392603969625867,13.4084,13.390953895725675,13.4077,20.888937068717166
163,163,211428054,66.0,0.230004,18.8562,17.6948,16.9925,16.6752,16.4994,15.369000000000002,14.689,14.575999999999999,132.963729,12.063222,M,M0,3870.0,3.588,-1.16,8.91,-1.2,1.4080000000000001,1.6230000000000002,0.8320000000000001,1.204,0.889,1.766,3.68,0.626,0.193,0.122,,,,0.6,,,6.04,5.22,7.75,0.33,,0.5589999999999999,M0V,V  ,2.65,1.31,0.64,0.38,1.29,0.68,0.15,5.72,69.99999999736431,0.1118,0.08000000000000007,,3.3278371931832423e+30,3.752590928470313e+30,1.0087642760722682e+30,6.912527945600352e+29,1.0196000000000005,0.7930000000000028,2.181000000000001,1.8637000000000008,0.7930000000000028,19.072077955258667,18.8562,17.72522112746196,17.6948,16.989716904445096,16.9925,16.612653081017207,16.6752,16.597435440276822,16.4994,614.1769530503561
164,164,211428172,46.0,0.172599,14.419,14.0446,13.9212,13.9106,13.8933,13.009,12.732000000000001,12.675,133.00652,12.065056,SM,G0,5920.0,3.772,-0.09,4.45,0.14,0.596,0.65,0.191,0.057999999999999996,0.336,0.664,1.44,0.262,0.067,0.027000000000000003,-0.043,-0.043,-0.01,1.08,9.7,,3.34,3.01,4.4,,,1.12,G0V,V  ,1.3,0.38,0.14,0.02,0.71,0.28,0.0,3.18,83.26663997660192,0.2240000000000001,0.16500000000000006,,1.1600581328788684e+32,8.401004635966279e+33,2.992857567517304e+31,3.1917646267567214e+33,0.13400000000000034,0.33399999999999963,0.5084,0.4977999999999998,0.33399999999999963,14.500171761821914,14.419,14.074981977030586,14.0446,13.911399196010228,13.9212,13.891543908333569,13.9106,13.885329253032682,13.8933,36.336276582284555
165,165,211428454,55.0,0.193326,15.3022,14.8226,14.6728,14.6266,14.5756,13.716,13.331,13.239,132.810465,12.06906,SM,G9,5340.0,3.728,-0.21,5.55,-0.25,0.777,0.894,0.267,0.358,0.423,0.82,1.861,0.365,0.087,0.028999999999999998,-0.06,-0.038,-0.018000000000000002,0.9,,,4.14,3.69,5.34,,,0.8759999999999999,G9V,,,,,,,,,,108.16653826230892,0.1752,0.09499999999999977,,4.473702464377127e+31,9.645643896996797e+32,1.298580190058063e+31,2.109942005707607e+32,0.19599999999999973,0.4769999999999986,0.6755999999999993,0.6293999999999986,0.4769999999999986,15.398614047838535,15.3022,14.854517626908624,14.8226,14.663500758013306,14.6728,14.60184291339556,14.6266,14.582811801185093,14.5756,55.78322777565418
166,166,211428580,51.0,0.213862,14.945,14.5184,14.3716,14.3415,14.3023,13.424000000000001,13.114,13.046,132.87815700000002,12.071135,SM,G5,5660.0,3.753,-0.13,4.98,-0.05,0.68,0.764,0.225,0.185,0.377,0.738,1.635,0.31,0.076,0.027999999999999997,-0.052000000000000005,-0.040999999999999995,-0.013999999999999999,0.98,,,3.74,3.35,4.84,,,0.982,G5V,V  ,1.49,0.49,0.16,0.06,0.78,0.29,0.03,3.54,47.258156258881655,0.1964,0.029999999999999805,,7.330444512198243e+31,3.0502204213412435e+33,1.727843339061411e+31,2.107017621757896e+32,0.17689999999999986,0.3780000000000019,0.6035000000000004,0.5733999999999995,0.3780000000000019,15.034996967480431,14.945,14.549734566403725,14.5184,14.362085945746806,14.3716,14.319080874751752,14.3415,14.303313999652323,14.3023,45.98864715387087
167,167,211428762,58.0,0.140333,15.7293,15.1813,14.9875,14.9427,14.8893,14.008,13.561,13.437999999999999,132.917821,12.073563,SM,K2,5040.0,3.702,-0.29,6.19,-0.47,0.884,1.035,0.326,0.581,0.48200000000000004,0.92,2.1319999999999997,0.4270000000000001,0.098,0.031,-0.068,-0.037000000000000005,-0.009000000000000001,0.82,,,4.57,4.04,5.88,,,0.763,K2V,V  ,1.95,0.78,0.24,0.11,0.99,0.51,0.07,4.5,171.56145643173974,0.1526,0.11499999999999976,,2.590843001718146e+31,2.7818340866879635e+32,9.295182171823656e+30,7.366221154068958e+31,0.2385999999999999,0.5700000000000003,0.7866,0.7417999999999996,0.5700000000000003,15.838294007348294,15.7293,15.214098896062767,15.1813,14.97864077280001,14.9875,14.913602601936974,14.9427,14.907889192841008,14.8893,56.62792418581425
168,168,211429032,67.0,0.26732,17.9891,16.9072,16.429000000000002,16.2018,16.0624,15.02,14.387,14.139000000000001,132.605428,12.077577999999999,M,M0.5,3800.0,3.58,-1.38,9.2,-1.27,1.4409999999999998,,0.902,1.1840000000000002,0.924,1.886,3.84,0.62,0.20800000000000002,0.13,,,,0.56,,,6.19,5.36,7.9,0.37,,0.535,M0.5V,,,,,,,,,,85.44003745101017,0.107,0.08000000000000007,,2.7441861672404844e+30,2.656630928328716e+30,9.064164601647388e+29,4.893695018525311e+29,0.7054000000000009,0.8809999999999985,1.787300000000002,1.5600999999999985,0.8809999999999985,18.17898214029795,17.9891,16.938979070686347,16.9072,16.424136362826946,16.429000000000002,16.14859158987067,16.2018,16.139412730719215,16.0624,195.26810936242273
169,169,211429238,63.0,0.278193,17.197,16.3159,15.970999999999998,15.8071,15.6747,14.724,14.110999999999999,13.929,132.82147,12.081046,M,K7,4070.0,3.61,-0.95,8.15,-0.98,1.308,1.506,0.688,1.2209999999999999,0.8059999999999999,1.5290000000000001,3.33,0.617,0.162,0.057,,,,0.65,,,5.6,4.82,7.18,,,0.654,K7V,V  ,2.56,1.34,0.54,0.3,1.01,0.6,0.11,5.77,117.89826122396376,0.1308,0.15500000000000025,,6.020849216393901e+30,1.3942197303171907e+31,2.155679742981379e+30,4.975979829449148e+30,0.5087999999999989,0.7949999999999999,1.389899999999999,1.2260000000000009,0.7949999999999999,17.355952266092082,17.197,16.349136338042086,16.3159,15.964280777122074,15.970999999999998,15.763004286453599,15.8071,15.73068765080616,15.6747,168.07388578868492
170,170,211429534,65.0,0.129859,17.5272,16.4618,15.9986,15.7934,15.6627,14.4,13.812999999999999,13.637,132.636673,12.085761,M,K9,3940.0,3.595,-1.1,8.69,-1.18,1.382,1.5930000000000002,0.7909999999999999,1.21,0.866,1.699,3.5839999999999996,0.625,0.184,0.10099999999999999,,,,0.61,,,5.92,5.11,7.59,,,0.552,K9V,,,,,,,,,,65.06407098364788,0.1104,0.13000000000000034,,3.445833136046475e+30,5.424144171351381e+30,1.0090987698143525e+30,1.6236419564565546e+30,0.6684000000000001,0.7629999999999999,1.7338000000000005,1.5286000000000008,0.7629999999999999,17.71427572560739,17.5272,16.493735949397006,16.4618,15.99354384959032,15.9986,15.741074410621662,15.7934,15.737714007699342,15.6627,205.94428655414342
171,171,211429563,44.0,0.069521,14.0991,13.7581,13.6513,13.6538,13.6303,,,,132.594084,12.086274000000001,BM,F8,6170.0,3.79,-0.07,4.01,0.31,0.53,0.5579999999999999,0.16699999999999998,0.001,0.3,0.599,1.29,0.225,0.061,0.027000000000000003,-0.039,-0.044000000000000004,-0.016,1.18,9.6,0.35,3.01,2.72,3.96,,,1.25,F8V,V  ,1.22,0.36,0.1,0.03,0.74,0.23,0.0,2.98,101.4889156492575,0.25,0.08000000000000007,,1.686098570197289e+32,2.3138288105255362e+34,4.478814526596846e+31,4.2622301814849974e+33,0.10430000000000028,,0.4452999999999996,0.4477999999999991,,14.174330547748331,14.0991,13.787741153409504,13.7581,13.641310934719145,13.6513,13.637108814544964,13.6538,13.615969207096024,13.6303,54.788214480112664
172,172,211429903,64.0,0.059349,18.5029,17.3445,16.7983,16.5459,16.4079,15.335999999999999,14.592,14.515,133.160769,12.091211,M,K8,4000.0,3.602,-1.03,8.47,-1.1,1.3559999999999999,1.5619999999999998,0.7509999999999999,1.216,0.843,1.632,3.487,0.623,0.17600000000000002,0.081,,,,0.63,,,5.78,4.98,7.44,,,0.5870000000000001,K8V,,,,,,,,,,65.06407098365453,0.11740000000000002,0.13000000000000034,,4.388824163257169e+30,7.661807289480494e+30,1.2739350639832152e+30,2.2934552225196235e+30,0.7986000000000004,0.820999999999998,1.9570000000000007,1.7045999999999992,0.820999999999998,18.70538545860881,18.5029,17.375575356775215,17.3445,16.794373397842136,16.7983,16.488470403748508,16.5459,16.494422378049528,16.4079,423.51340490252744
173,173,211430012,49.0,0.182419,14.1744,13.8275,13.7135,13.7109,13.7016,12.835,12.59,12.491,132.73834,12.093447,SM,G3,5720.0,3.757,-0.12,4.86,-0.01,0.6609999999999999,0.7390000000000001,0.217,0.152,0.368,0.722,1.59,0.299,0.07400000000000001,0.027999999999999997,-0.05,-0.04,-0.013999999999999999,1.0,,,3.64,3.27,4.74,,,1.01,G3V,,,,,,,,,,45.0924975244228,0.202,0.13999999999999968,,8.084412725349285e+31,3.84e+33,1.886067167850175e+31,1.2378697459935962e+33,0.11660000000000005,0.3440000000000012,0.4634999999999998,0.4609000000000005,0.3440000000000012,14.251195284240403,14.1744,13.857344081569794,13.8275,13.703560183879747,13.7135,13.693577896752293,13.7109,13.688969022268493,13.7016,26.569589866400726
174,174,211430257,60.0,0.183836,16.7615,15.9731,15.6941,15.5863,15.5,14.495999999999999,14.015,13.784,132.579282,12.097342,M,K4,4620.0,3.665,-0.55,7.04,-0.71,1.1,1.306,0.47700000000000004,1.004,0.64,1.19,2.733,0.544,0.125,0.039,-0.073,-0.031,0.009000000000000001,0.73,,,4.98,4.31,6.48,,,0.6890000000000001,K4V,V  ,2.21,1.0,0.38,0.16,1.01,0.59,0.1,5.21,209.99999999914507,0.1378,0.16000000000000014,,1.3393987013041351e+31,6.987651297062333e+31,5.700977555370194e+30,2.574345873865e+31,0.3868000000000009,0.711999999999998,1.175200000000002,1.067400000000001,0.711999999999998,16.904803913093907,16.7615,16.006667295406896,15.9731,15.686622991766374,15.6941,15.546657049227186,15.5863,15.545261704282007,15.5,138.48346059804206
175,175,211430274,59.0,0.217274,16.0755,15.4462,15.2123,15.1204,15.0457,14.091,13.67,13.513,132.91565400000002,12.097722000000001,SM,K3,4830.0,3.684,-0.41,6.57,-0.58,0.98,1.15,0.376,0.7759999999999999,0.537,1.013,2.38,0.483,0.109,0.033,-0.071,-0.031,-0.008,0.78,,,4.76,4.16,6.16,,,0.7290000000000001,K3V,V  ,2.1,0.85,0.32,0.13,0.99,0.58,0.01,4.94,209.99999999915192,0.1458,0.14000000000000012,,1.9224915655288019e+31,1.459927281870955e+32,7.876361928480843e+30,4.706249514527933e+31,0.3257999999999992,0.5779999999999994,0.9551000000000016,0.8632000000000009,0.5779999999999994,16.197646396781508,16.0755,15.479563239025982,15.4462,15.203934070516544,15.2123,15.087069850254286,15.1204,15.07518514829414,15.0457,60.09962730861815
176,176,211430472,64.0,0.181867,16.9488,16.0988,15.7432,15.5908,15.4853,14.514000000000001,13.849,13.692,132.714651,12.101034,M,K8,4000.0,3.602,-1.03,8.47,-1.1,1.3559999999999999,1.5619999999999998,0.7509999999999999,1.216,0.843,1.632,3.487,0.623,0.17600000000000002,0.081,,,,0.63,,,5.78,4.98,7.44,,,0.5870000000000001,K8V,,,,,,,,,,65.06407098365453,0.11740000000000002,0.13000000000000034,,4.388824163257169e+30,7.661807289480494e+30,1.2739350639832152e+30,2.2934552225196235e+30,0.5080000000000009,0.8220000000000011,1.3579999999999988,1.205599999999999,0.8220000000000011,17.105776159183456,16.9488,16.13209750237642,16.0988,15.736379445843939,15.7432,15.547263552113815,15.5908,15.53995930190215,15.4853,120.85454807773124
177,177,211430648,58.0,0.10583499999999996,15.949000000000002,15.365,15.155999999999999,15.0819,15.0319,14.113,13.657,13.517000000000001,133.093698,12.103947,M,K2,5040.0,3.702,-0.29,6.19,-0.47,0.884,1.035,0.326,0.581,0.48200000000000004,0.92,2.1319999999999997,0.4270000000000001,0.098,0.031,-0.068,-0.037000000000000005,-0.009000000000000001,0.82,,,4.57,4.04,5.88,,,0.763,K2V,V  ,1.95,0.78,0.24,0.11,0.99,0.51,0.07,4.5,171.56145643173974,0.1526,0.11499999999999976,,2.590843001718146e+31,2.7818340866879635e+32,9.295182171823656e+30,7.366221154068958e+31,0.283100000000001,0.5959999999999983,0.8671000000000024,0.7930000000000028,0.5959999999999983,16.06359497029031,15.949000000000002,15.39808269321406,15.365,15.14734619246906,15.155999999999999,15.050965058492697,15.0819,15.055246495443368,15.0319,127.46030604338803
