angDist,col1,EPIC,Name,RAJ2000,DEJ2000,OName,Vmag,Ksmag,(V-K)0,Prot,Per2,Per3,Per4,Amp,LC,Mm,LPer,H10,vsini,PapIII,PapII,f_EPIC,t,objID,RAJ2000,DEJ2000,errHalfMaj,errHalfMin,errPosAng,f_objID,Qual,Epoch,Ns,Nd,gmag,e_gmag,gKmag,e_gKmag,gFlags,rmag,e_rmag,rKmag,e_rKmag,rFlags,imag,e_imag,iKmag,e_iKmag,iFlags,zmag,e_zmag,zKmag,e_zKmag,zFlags,ymag,e_ymag,yKmag,e_yKmag,yFlags
0.780572,616,2.10927331E8,035151.89+214921.9,57.96621,21.822770000000002,,,12.04,5.08,1.3131,,,,0.046,1.0,best,,0.0,,1.0,1.0,,,134180579663017651, 57.966328200, 21.822582990,0.020,0.017,0,503635968,60,56185.087118060,5,58,17.8291,0.0108,17.9127,0.0138,115000,16.5574,0.0063,16.6264,0.0053,115000,15.1572,0.0058,15.2153,0.0025,115000,14.4801,0.0030,14.5290,0.0028,115000,14.1831,0.0039,14.1977,0.0066,115000
0.923060,617,2.11036881E8,035154.50+233331.7,57.977090000000004,23.55882,HCG439,17.27,11.78,5.38,0.5778,0.3809,,,0.07200000000000001,1.0,best,0.58,0.0,,1.0,1.0,,,136270579771840870, 57.977208150, 23.558587590,0.011,0.008,90,503636096,60,55981.133541670,5,64,17.8859,0.0080,17.9589,0.0042,115000,16.6154,0.0060,16.6723,0.0085,115000,15.0728,0.0071,15.1005,0.0014,115000,14.3351,0.0042,14.3702,0.0028,115000,13.9945,0.0038,13.9996,0.0019,115000
0.805880,618,2.11023176E8,035157.33+232021.9,57.988890000000005,23.33943,HII3187,13.15,10.2,2.84,7.3022,,,,0.049,3.0,best,7.63,1.0,6.2,1.0,1.0,,,136000579888507545, 57.989011930, 23.339236150,0.087,0.038,90,503635968,60,56028.865810190,4,55,13.7084,0.0087,13.7642,0.0071,16696,12.8030,,,,114724,12.4370,,,,114724,12.2340,,,,16420,12.0359,0.0030,12.0714,0.0037,16793912
0.818323,619,2.11106636E8,035158.81+244004.6,57.99507,24.66796,,,11.9,4.85,0.3363,,,,0.013999999999999999,1.0,best,,0.0,,1.0,1.0,,,137600579951241921, 57.995140300, 24.667741850,0.005,0.001,90,503635968,60,56159.560972220,5,57,17.4501,0.0105,17.5475,0.0120,115000,16.2142,0.0033,16.2830,0.0065,115000,14.9166,0.0023,14.9838,0.0035,115000,14.3129,0.0025,14.3503,0.0009,115000,14.0312,0.0039,14.0397,0.0028,115000
0.764039,620,2.11106535E8,035159.31+243959.0,57.99715,24.6664,,,12.05,4.97,0.9618,,,,0.05,1.0,best,,0.0,,1.0,1.0,,,137600579972210012, 57.997222120, 24.666198140,0.005,0.002,90,503635968,60,56083.980127310,5,77,17.7254,0.0030,17.8086,0.0072,115000,16.5043,0.0043,16.5783,0.0033,115000,15.1101,0.0058,15.1696,0.0034,115000,14.4767,0.0018,14.5238,0.0022,115000,14.1657,0.0030,14.1878,0.0045,115000
0.842974,621,2.11127537E8,035201.63+250129.4,58.00682,25.02486,HCG447,,12.65,5.17,0.7129,,,,0.034,1.0,best,,0.0,,1.0,1.0,,,138030580069030128, 58.006914840, 25.024642180,0.005,0.003,90,503635968,60,56062.967256940,5,55,18.5453,0.0092,18.6531,0.0129,115000,17.2921,0.0037,17.3751,0.0061,115000,15.7842,0.0021,15.8423,0.0053,115000,15.0727,0.0029,15.1258,0.0017,115000,14.7541,0.0028,14.7662,0.0062,115000
0.846061,622,2.11106344E8,035202.23+243947.8,58.009330000000006,24.6633,HII3197,12.1,9.06,2.93,0.2931,0.4319,,,0.026000000000000002,1.0,ok,0.43,1.0,,1.0,1.0,,,137590580097426224, 58.009404000, 24.663074810,0.001,0.001,90,268513280,32,56480.283877310,0,4,,,,,0,14.2781,0.0014,13.7005,0.0014,24,14.3214,0.0017,,,24,13.0224,0.0013,13.1592,0.0012,24,12.7878,0.0015,12.4058,0.0012,24
0.873606,622,2.11106344E8,035202.23+243947.8,58.009330000000006,24.6633,HII3197,12.1,9.06,2.93,0.2931,0.4319,,,0.026000000000000002,1.0,ok,0.43,1.0,,1.0,1.0,,,137590580095806540, 58.009596670, 24.663287440,0.051,0.051,90,302067712,36,55893.538842590,0,12,,,,,0,13.2505,0.0010,12.7466,0.0010,16778264,11.9791,0.0000,13.9084,0.0000,24,12.0144,0.0556,12.7874,0.0221,24,11.4891,0.0338,12.2323,0.2836,24
0.930581,622,2.11106344E8,035202.23+243947.8,58.009330000000006,24.6633,HII3197,12.1,9.06,2.93,0.2931,0.4319,,,0.026000000000000002,1.0,ok,0.43,1.0,,1.0,1.0,,,137590580093786272, 58.009267610, 24.663047800,0.275,0.207,0,1342496768,160,55832.126018520,1,54,12.9540,,,,114788,11.9650,,,,16484,11.4700,,,,16484,11.1520,,,,16484,10.9960,,,,16484
0.702488,623,2.11132111E8,035202.62+250615.1,58.01095,25.1042,BPL250,,12.84,5.51,0.5099,,,,0.032,1.0,best,,0.0,,1.0,1.0,,,138120580110235389, 58.011031800, 25.104019470,0.007,0.003,90,503635968,60,56172.401284720,5,59,19.0126,0.0156,19.1600,0.0135,115000,17.7431,0.0076,17.8423,0.0087,115000,16.1371,0.0044,16.2037,0.0075,115000,15.3903,0.0029,15.4471,0.0055,115000,15.0410,0.0023,15.0779,0.0028,115000
0.857447,624,2.11127297E8,035203.57+250113.9,58.0149,25.02055,BPL251,,12.97,5.45,0.6317,,,,0.03,1.0,best,,0.0,,1.0,1.0,,,138020580149844951, 58.014994310, 25.020327680,0.006,0.004,0,503635968,60,56025.227071760,5,65,19.1171,0.0112,19.2405,0.0219,115000,17.8354,0.0077,17.9077,0.0080,115000,16.2357,0.0032,16.2976,0.0037,115000,15.4825,0.0048,15.5273,0.0024,115000,15.1305,0.0031,15.1758,0.0076,115000
0.723482,625,2.10923443E8,035204.37+214539.2,58.01821999999999,21.7609,DH738,,13.29,5.84,0.8865,,,,0.025,1.0,best,,0.0,,1.0,1.0,,,134110580182923420, 58.018321250, 21.760722390,0.010,0.004,90,503635968,60,55969.921712960,5,61,19.9251,0.0208,20.0952,0.0547,115000,18.6133,0.0065,18.7197,0.0082,115000,16.8312,0.0045,16.8883,0.0077,115000,15.9902,0.0026,16.0510,0.0051,115000,15.5799,0.0075,15.6449,0.0097,115000
0.702014,626,2.10974893E8,035205.57+223455.3,58.02321,22.58205,SK201,16.19,11.48,4.6,1.9861,,,,0.019,1.0,best,,0.0,,1.0,1.0,,,135090580232578857, 58.023296470, 22.581872090,0.007,0.003,90,503635968,60,55868.429398150,5,57,16.8347,0.0092,16.8771,0.0131,115000,15.5894,0.0035,15.6446,0.0018,115000,14.4073,0.0007,14.4538,0.0009,115000,13.8662,0.0032,13.9100,0.0031,115000,13.5955,0.0021,13.6214,0.0016,115000
0.784796,627,2.10939705E8,035206.65+220114.6,58.027730000000005,22.02073,DH741,,13.12,5.56,0.4687,,,,0.037000000000000005,1.0,best,,0.0,,1.0,1.0,,,134420580278385174, 58.027846150, 22.020540450,0.007,0.004,90,503635968,60,56246.002928240,5,53,19.3391,0.0084,19.4050,0.0119,115000,18.0693,0.0071,18.1773,0.0127,115000,16.4341,0.0038,16.5104,0.0028,115000,15.6759,0.0068,15.7193,0.0026,115000,15.3023,0.0016,15.3508,0.0093,115000
0.658529,628,2.11151674E8,035207.94+252754.7,58.03311,25.46521,HCG449,,13.27,5.82,0.4606,,,,0.038,1.0,best,,0.0,,1.0,1.0,,,138550580331548693, 58.033198480, 25.465045440,0.021,0.009,0,503635968,60,56145.388148150,5,62,19.7690,0.0260,19.8633,0.0519,115000,18.4291,0.0065,18.5437,0.0076,115000,16.7218,0.0059,16.8197,0.0037,115000,15.9028,0.0035,15.9588,0.0028,115000,15.5032,0.0059,15.5365,0.0047,115000
0.914570,629,2.10866482E8,035211.20+205233.8,58.0467,20.876070000000002,DH743,,12.6,5.48,0.3228,,,,0.032,1.0,best,,0.0,,1.0,1.0,,,133050580468221579, 58.046821760, 20.875842850,0.008,0.002,90,503635968,60,56174.405486110,5,83,18.7236,0.0082,18.8130,0.0110,115000,17.4672,0.0042,17.5475,0.0080,115000,15.8897,0.0018,15.9486,0.0026,115000,15.1595,0.0023,15.1988,0.0042,115000,14.7912,0.0012,14.8198,0.0055,115000
0.589284,630,2.11093203E8,035217.54+242719.7,58.07309,24.45549,BPL259,,12.48,5.33,0.5971,,,,0.032,1.0,best,,0.0,,1.0,1.0,,,137340580731616896, 58.073172450, 24.455344530,0.011,0.003,0,503635968,60,56121.452291670,5,75,18.6008,0.0053,18.6381,0.0094,115000,17.3639,0.0039,17.3899,0.0059,115000,15.8144,0.0035,15.7748,0.0014,115000,15.0823,0.0019,15.0052,0.0041,115000,14.7277,0.0023,14.6051,0.0025,115000
0.673297,631,2.10939348E8,035218.44+220053.6,58.07686999999999,22.01489,DH749,15.75,11.39,4.25,1.9941,,,,0.027000000000000003,2.0,best,1.99,1.0,,1.0,1.0,,,134410580769308247, 58.076963760, 22.014724400,0.005,0.005,90,503635968,60,56129.532268520,5,51,16.4302,0.0051,16.5116,0.0025,115000,15.1730,0.0031,15.2280,0.0023,115000,14.1918,0.0031,14.2339,0.0040,115000,13.7388,0.0036,13.7726,0.0016,115000,13.4940,0.0019,13.5090,0.0027,115000
0.692817,632,2.10907442E8,035224.57+213022.7,58.1024,21.506320000000002,,,11.48,4.85,1.8182,,,,0.035,1.0,ok,,1.0,,1.0,1.0,,,133800581024857883, 58.102496710, 21.506149880,0.003,0.002,90,503636096,60,56150.633587960,5,79,17.0673,0.0060,17.1492,0.0026,115000,15.7894,0.0034,15.8555,0.0039,115000,14.5357,0.0032,14.5696,0.0044,115000,13.9602,0.0052,14.0033,0.0027,115000,13.6679,0.0065,13.6797,0.0061,115000
0.876966,633,2.11140155E8,035231.36+251507.8,58.130680000000005,25.25217,SK179,,11.91,4.8,1.2294,,,,0.038,1.0,best,,0.0,,1.0,1.0,,,138300581307433011, 58.130800240, 25.251952020,0.004,0.002,90,503636096,60,56270.020868060,5,67,17.4411,0.0093,17.5526,0.0115,115000,16.2464,0.0030,16.3102,0.0027,115000,14.9062,0.0019,14.9556,0.0033,115000,14.3081,0.0037,14.3532,0.0054,115000,14.0330,0.0022,14.0493,0.0040,115000
0.778404,634,2.10969937E8,035234.46+223007.8,58.14359,22.50217,HCG458,15.79,11.39,4.29,1.7664,,,,0.047,2.0,best,1.77,1.0,,1.0,1.0,,,135000581436602941, 58.143685750, 22.501972700,0.007,0.005,90,503635968,60,56108.950520830,5,59,16.6423,0.0061,16.7300,0.0075,115000,15.3748,0.0040,15.4672,0.0022,115000,14.3006,0.0021,14.3631,0.0022,115000,13.8008,0.0058,13.8615,0.0016,16892216,13.5377,0.0058,13.5779,0.0047,115000
0.734425,635,2.11127164E8,035235.31+250104.7,58.147130000000004,25.01799,BPL265,,12.72,6.04,0.5157,0.3289,,,0.026000000000000002,1.0,best,,0.0,,1.0,1.0,,,138020581471832013, 58.147233050, 25.017808620,0.017,0.015,90,503635968,60,56058.063761570,5,71,19.4827,0.0168,19.6445,0.0099,115000,18.1726,0.0054,18.2953,0.0071,115000,16.3121,0.0030,16.3722,0.0035,115000,15.4263,0.0034,15.4776,0.0053,115000,15.0079,0.0033,15.0280,0.0038,115000
0.621035,636,2.11171449E8,035238.90+255025.6,58.162119999999994,25.84046,HCG461,,12.22,5.34,1.057,,,,0.067,1.0,best,,0.0,,1.0,1.0,,,139000581621428931, 58.162173970, 25.840294470,0.003,0.002,90,503635968,60,56009.183217590,5,78,18.2911,0.0058,18.3738,0.0093,115000,16.9981,0.0092,17.0789,0.0060,115000,15.4982,0.0079,15.5577,0.0067,115000,14.7748,0.0035,14.8182,0.0018,115000,14.4459,0.0030,14.4544,0.0049,115000
0.732896,637,2.11093906E8,035243.22+242758.7,58.180119999999995,24.46631,BPL266,,12.93,5.23,0.6929,,,,0.04,1.0,best,,0.0,,1.0,1.0,,,137350581801859904, 58.180221700, 24.466128680,0.003,0.002,90,503635968,60,56193.894456020,5,76,18.9699,0.0161,19.0893,0.0147,115000,17.6962,0.0027,17.8005,0.0071,115000,16.0948,0.0043,16.1564,0.0064,115000,15.3654,0.0027,15.4208,0.0022,115000,15.0121,0.0040,15.0698,0.0055,115000
0.775390,638,2.11086444E8,035244.46+242059.5,58.185280000000006,24.34988,BPL268,,13.13,5.46,0.4562,,,,0.023,1.0,best,,0.0,,1.0,1.0,,,137220581853540209, 58.185411620, 24.349701080,0.022,0.013,90,503635968,60,56125.904953700,5,76,19.3406,0.0240,19.4399,0.0112,115000,18.0575,0.0062,18.1345,0.0085,115000,16.4128,0.0056,16.4978,0.0039,115000,15.6683,0.0040,15.7255,0.0029,115000,15.3109,0.0032,15.3635,0.0062,115000
0.708800,639,2.11141637E8,035245.34+251647.4,58.18894,25.27986,DH767,13.78,10.52,3.15,5.0017,5.5025,,,0.052000000000000005,4.0,best,5.13,1.0,,1.0,1.0,,,138330581889976196, 58.189030080, 25.279680750,0.086,0.050,90,503635968,60,56333.726261570,5,86,14.2896,0.0157,14.4239,0.0170,115000,13.0150,,,,114724,12.6700,,,,114724,12.4820,,,,114724,12.3827,0.0047,12.4126,0.0012,115000
0.844054,640,2.10919084E8,035245.65+214120.1,58.19025,21.68893,DH768,,11.96,5.0,1.1461,,,,0.062,1.0,best,,0.0,,1.0,1.0,,,134020581903047008, 58.190319650, 21.688704650,0.005,0.004,90,503635968,60,56156.179050930,5,78,17.6589,0.0061,17.7205,0.0080,115000,16.3895,0.0042,16.4460,0.0032,115000,15.0141,0.0039,15.0561,0.0068,115000,14.3808,0.0016,14.4322,0.0050,115000,14.0812,0.0030,14.0874,0.0053,115000
0.967100,641,2.10920246E8,035248.69+214228.3,58.20288000000001,21.70787,HCG460,14.76,10.66,3.99,0.5529999999999999,,,,0.031,1.0,ok,0.55,1.0,,1.0,1.0,,,134040582029429714, 58.202962180, 21.707612440,0.014,0.004,0,503635968,60,56063.411354170,5,66,15.4059,0.0040,15.4593,0.0029,115000,14.1805,0.0080,14.2145,0.0056,115000,13.3760,,,,114724,12.9882,0.0072,13.0417,0.0006,16892216,12.7971,0.0043,12.7990,0.0016,115000
0.915338,642,2.10971348E8,035251.70+223133.0,58.21545,22.52586,HCG462,,11.91,5.11,1.1077,,,,0.025,1.0,best,,0.0,,1.0,1.0,,,135030582155371325, 58.215552540, 22.525624040,0.004,0.002,0,503636096,60,56069.311250000,5,63,17.7145,0.0086,17.8199,0.0201,115000,16.4782,0.0032,16.5455,0.0054,115000,15.0646,0.0060,15.1262,0.0023,115000,14.3994,0.0042,14.4568,0.0045,115000,14.0965,0.0030,14.1201,0.0023,115000
0.854288,643,2.10924735E8,035253.00+214655.0,58.22084,21.78196,PELS069,11.77,9.35,2.31,1.7525,,,,0.055,2.0,best,1.76,1.0,,1.0,1.0,,,134130582209268698, 58.220782560, 21.781728770,0.231,0.181,90,1409605632,168,55691.381770830,4,82,12.3470,,,,114724,11.6120,,,,114724,11.3070,,,,114724,11.1370,,,,4,11.0430,,,,114724
1.751625,643,2.10924735E8,035253.00+214655.0,58.22084,21.78196,PELS069,11.77,9.35,2.31,1.7525,,,,0.055,2.0,best,1.76,1.0,,1.0,1.0,,,134130582207798339, 58.220718950, 21.781486600,0.015,0.015,90,268959744,32,56071.744872690,0,5,,,,,0,13.7466,0.0899,12.8841,0.0930,24,14.0833,0.0017,,,16777240,,,,,0,,,,,24
0.706283,644,2.11124025E8,035255.91+245741.9,58.232980000000005,24.961660000000002,BPL275,,14.32,6.42,0.0925,,,,0.055,1.0,best,,0.0,,1.0,1.0,,,137950582330454349, 58.233086630, 24.961489280,0.035,0.030,0,503635968,60,56237.009027780,5,68,21.5076,0.0767,,,115000,20.2340,0.0133,20.3327,0.0378,115000,18.0573,0.0031,18.1379,0.0067,115000,17.0614,0.0044,17.1257,0.0075,115000,16.5483,0.0060,16.6133,0.0068,115000
0.757791,645,2.10965731E8,035256.95+222601.5,58.23733000000001,22.43376,HCG463,16.32,11.57,4.64,1.29,,,,0.023,1.0,best,1.29,1.0,,1.0,1.0,,,134920582374060819, 58.237410950, 22.433563250,0.004,0.004,0,503635968,60,56252.906006940,5,58,16.9421,0.0073,17.0516,0.0082,115000,15.6710,0.0046,15.7581,0.0039,115000,14.5120,0.0028,14.5690,0.0022,115000,13.9638,0.0042,14.0124,0.0027,115000,13.6935,0.0051,13.7162,0.0024,115000
0.907577,646,2.1088056E8,035258.34+210520.3,58.24312,21.08899,DH774,,12.55,5.7,0.4317,,,,0.013999999999999999,1.0,best,,0.0,,1.0,1.0,,,133300582432057042, 58.243216300, 21.088754450,0.039,0.036,0,503635968,60,56127.376851850,5,71,19.0143,0.0098,19.0976,0.0122,115000,17.7372,0.0030,17.7934,0.0075,115000,16.0070,0.0037,16.0402,0.0019,115000,15.2124,0.0033,15.2374,0.0030,115000,14.8181,0.0030,14.8137,0.0054,115000
0.786119,647,2.11150258E8,035258.77+252619.3,58.24488,25.4387,BPL277,,13.33,5.74,0.1714,,,,0.024,1.0,best,,0.0,,1.0,1.0,,,138520582449376789, 58.244973900, 25.438498770,0.004,0.003,0,503635968,60,56230.741122690,5,56,19.7889,0.0249,19.9529,0.0360,115000,18.4735,0.0064,18.5657,0.0192,115000,16.7534,0.0032,16.8339,0.0029,115000,15.9504,0.0033,16.0125,0.0039,115000,15.5713,0.0039,15.6428,0.0048,115000
0.574198,648,2.11120561E8,035259.13+245405.5,58.24641,24.901529999999998,SK145,14.51,10.71,3.69,2.4861,,,,0.085,2.0,best,2.49,1.0,,1.0,1.0,,,137880582464472272, 58.246504310, 24.901395380,0.009,0.007,90,235200512,28,56040.708506940,6,71,15.0838,0.0088,15.1332,0.0092,33080,13.9409,0.0015,14.0032,0.0014,16696,13.3170,,,,98340,12.9041,0.0010,12.9484,0.0010,16793912,12.7491,0.0042,12.7713,0.0031,16696
0.454562,649,2.11130173E8,035305.11+250415.7,58.271330000000006,25.07104,HHJ13,,13.85,6.2,0.4744,,,,0.031,1.0,best,,0.0,,1.0,1.0,,,138080582713745738, 58.271420810, 25.070944200,0.004,0.003,90,503635968,60,56131.252291670,5,53,20.7325,0.0342,20.8886,0.0914,115000,19.4322,0.0176,19.5806,0.0147,115000,17.4883,0.0041,17.6072,0.0038,115000,16.5810,0.0032,16.6691,0.0060,115000,16.1479,0.0064,16.2179,0.0055,115000
0.625155,650,2.11168863E8,035307.27+254721.6,58.28031,25.78935,HHJ53,,13.3,5.97,0.2923,,,,0.027000000000000003,1.0,best,,0.0,,1.0,1.0,,,138940582803787579, 58.280405520, 25.789199140,0.005,0.002,0,503635968,60,56150.558067130,5,92,19.9992,0.0244,20.1568,0.0419,115000,18.6495,0.0090,18.7542,0.0115,115000,16.8542,0.0040,16.9375,0.0068,115000,16.0234,0.0029,16.0801,0.0024,115000,15.6158,0.0054,15.6705,0.0031,115000
0.680536,651,2.110684E8,035323.69+240354.2,58.34874,24.06506,PELS071,11.4,9.44,1.85,4.065,4.4836,,,0.05,1.0,best,4.14,1.0,,1.0,1.0,,,136870583487858336, 58.348885590, 24.064925600,0.051,0.025,0,1409605632,168,55633.118275460,0,75,11.8850,,,,16484,11.3190,,,,16484,11.0930,,,,16484,10.9820,,,,68,10.9280,,,,16484
1.225136,651,2.110684E8,035323.69+240354.2,58.34874,24.06506,PELS071,11.4,9.44,1.85,4.065,4.4836,,,0.05,1.0,best,4.14,1.0,,1.0,1.0,,,136870583491038940, 58.349080160, 24.065199090,0.113,0.113,90,302067712,36,56600.599664350,0,6,13.4297,0.0010,13.1877,0.0013,16778256,14.7363,0.0013,13.8118,0.0011,24,14.3939,0.1030,,,24,,,,,0,14.4613,0.4074,13.6510,0.0000,4120
1.524759,651,2.110684E8,035323.69+240354.2,58.34874,24.06506,PELS071,11.4,9.44,1.85,4.065,4.4836,,,0.05,1.0,best,4.14,1.0,,1.0,1.0,,,136870583492668291, 58.349156040, 24.064872700,0.089,0.089,90,268513280,32,55503.550023150,0,4,13.4041,0.3521,13.1580,0.0296,24,14.2007,0.0010,14.2279,0.0022,16777240,13.9234,0.0013,13.0550,0.0010,24,,,,,0,,,,,0
0.714615,652,2.11128116E8,035324.48+250207.1,58.35204,25.03533,HCG471,,12.55,5.55,0.6341,,,,0.01,1.0,best,,0.0,,1.0,1.0,,,138040583520742824, 58.352139720, 25.035153250,0.002,0.001,90,503635968,60,56149.398912040,5,79,18.8297,0.0056,18.9411,0.0143,115000,17.5463,0.0031,17.6151,0.0040,115000,15.8772,0.0029,15.9336,0.0035,115000,15.1095,0.0023,15.1630,0.0021,115000,14.7443,0.0035,14.7821,0.0047,115000
0.885940,653,2.1087194E8,035331.55+205727.1,58.38149,20.957539999999998,DH789,,12.92,5.31,0.2773,,,,0.022000000000000002,1.0,best,,0.0,,1.0,1.0,,,133140583815699414, 58.381585710, 20.957310710,0.007,0.005,90,503635968,60,56225.683067130,5,53,18.9746,0.0079,19.1117,0.0154,115000,17.7204,0.0055,17.8137,0.0080,115000,16.1291,0.0029,16.1939,0.0019,115000,15.4102,0.0035,15.4654,0.0070,115000,15.0638,0.0061,15.0733,0.0084,115000
0.606037,654,2.11090925E8,035340.95+242509.8,58.42063,24.41939,HCG473,16.13,11.58,4.44,8.5605,,,,0.09699999999999999,4.0,best,,0.0,,1.0,1.0,,,137300584207013619, 58.420728800, 24.419247710,0.003,0.003,90,503636096,60,56095.601388890,5,80,16.7456,0.0055,16.8114,0.0038,115000,15.5023,0.0028,15.5728,0.0067,115000,14.4311,0.0033,14.4835,0.0029,115000,13.9195,0.0034,13.9572,0.0016,115000,13.6839,0.0023,13.6934,0.0063,115000
0.805457,655,2.10863683E8,035343.01+205000.6,58.42924,20.83351,DH792,14.78,10.76,3.91,2.7826,,,,0.039,2.0,best,,0.0,,1.0,1.0,,,133000584293180512, 58.429310520, 20.833296190,0.007,0.004,90,503635968,60,56052.728379630,5,61,15.3941,0.0211,15.4560,0.0198,115000,14.1397,0.0090,14.2185,0.0103,115000,13.4610,,,,114724,13.0485,0.0041,13.0973,0.0011,115000,12.8465,0.0049,12.8562,0.0025,115000
0.585563,656,2.11048116E8,035347.58+234431.0,58.44826,23.74195,HCG474,17.64,12.28,5.25,0.6775,,,,0.013999999999999999,1.0,best,0.68,0.0,,1.0,1.0,,,136490584482910662, 58.448289560, 23.741789610,0.003,0.003,90,503635968,60,56068.642638890,5,72,18.2891,0.0144,18.3497,0.0140,115000,17.0397,0.0049,17.1153,0.0063,115000,15.4953,0.0031,15.5496,0.0023,115000,14.7875,0.0032,14.8357,0.0033,115000,14.4407,0.0017,14.4609,0.0020,115000
0.443530,657,2.11177579E8,035350.26+255752.5,58.459430000000005,25.96461,PELS083,11.05,9.3,1.64,3.2972,3.5489,,,0.017,3.0,best,,0.0,,1.0,1.0,,,139150584594717789, 58.459424140, 25.964486910,2.462,0.447,90,1141170176,136,56252.837245370,5,73,11.3540,,,,65636,10.9200,,,,65636,10.7340,,,,114788,10.6420,,,,65636,10.6120,,,,114788
1.046026,658,2.1096478E8,035352.82+222506.8,58.47009,22.418570000000003,DH794,12.15,9.41,2.63,6.3353,,,,0.028999999999999998,4.0,best,,0.0,,1.0,1.0,,,134900584700692506, 58.470051110, 22.418281670,0.139,0.066,90,1141170176,136,56434.630937500,5,54,12.8240,,,,16420,11.9680,,,,32804,11.5850,,,,32804,11.3540,,,,32804,11.2290,,,,114724
1.502040,658,2.1096478E8,035352.82+222506.8,58.47009,22.418570000000003,DH794,12.15,9.41,2.63,6.3353,,,,0.028999999999999998,4.0,best,,0.0,,1.0,1.0,,,134900584703852880, 58.470533800, 22.418645970,0.021,0.021,90,268959744,32,56302.361319440,0,10,15.0429,0.0000,17.0652,0.0000,4120,11.7497,0.0006,12.9557,0.0086,24,10.5477,0.0320,13.0396,0.0037,24,,,,,0,,,,,0
1.919188,658,2.1096478E8,035352.82+222506.8,58.47009,22.418570000000003,DH794,12.15,9.41,2.63,6.3353,,,,0.028999999999999998,4.0,best,,0.0,,1.0,1.0,,,134900584699002162, 58.469938210, 22.418055690,0.007,0.007,90,268959744,32,55933.567407410,0,9,,,,,0,12.3495,0.1485,12.8513,0.0797,24,12.0932,0.1029,12.5610,0.0148,24,15.5551,0.0045,12.6859,0.0011,16781336,15.2059,0.0000,13.9022,0.0081,4120
0.662019,659,2.10840112E8,035358.11+202849.6,58.49216,20.48045,DH795,15.38,10.92,4.35,0.4077,,,,0.08,1.0,best,,0.0,,1.0,1.0,,,132570584922416851, 58.492266430, 20.480295480,0.010,0.009,0,503635968,60,56117.410243060,5,100,16.0325,0.0179,16.0885,0.0083,115000,14.8383,0.0050,14.8830,0.0067,115000,13.8086,0.0042,13.8693,0.0165,16892216,13.3362,0.0085,13.3498,0.0065,115000,13.0644,0.0054,13.0740,0.0031,115000
0.703023,660,2.11101218E8,035400.37+243450.0,58.50155,24.580560000000002,BPL297,,13.9,6.64,0.2184,,,,0.065,1.0,best,,0.0,,1.0,1.0,,,137490585016107034, 58.501654010, 24.580389150,0.012,0.004,90,503635968,60,56170.389166670,5,58,21.1490,0.0638,21.2024,0.0947,115000,19.8369,0.0254,19.9432,0.0424,115000,17.7222,0.0068,17.7955,0.0083,115000,16.7532,0.0032,16.8060,0.0057,115000,16.2628,0.0047,16.3339,0.0116,115000
0.880510,661,2.11063361E8,035400.69+235859.9,58.50289,23.98333,HHJ322,,11.85,5.12,0.3502,1.8691,,,0.017,1.0,best,,0.0,,1.0,1.0,,,136780585029740334, 58.502988520, 23.983102580,0.062,0.023,0,503635968,60,56229.730844910,10,77,17.7348,0.0072,17.8038,0.0174,115000,16.4739,0.0031,16.5194,0.0045,115000,15.0238,0.0082,15.0361,0.0026,115000,14.3621,0.0019,14.3621,0.0020,115000,14.0466,0.0029,14.0261,0.0046,115000
0.543192,662,2.11085419E8,035408.92+242001.1,58.53719,24.33364,AKIV314,12.48,9.72,2.65,8.1192,9.6098,,,0.026000000000000002,2.0,best,,0.0,,1.0,1.0,,,137200585371780651, 58.537258240, 24.333502520,0.223,0.142,0,604299264,72,55831.975775460,3,55,12.9180,,,,114724,12.1210,,,,32804,11.7770,,,,16420,11.5780,,,,16420,11.4680,,,,114724
0.938311,662,2.11085419E8,035408.92+242001.1,58.53719,24.33364,AKIV314,12.48,9.72,2.65,8.1192,9.6098,,,0.026000000000000002,2.0,best,,0.0,,1.0,1.0,,,137200585368730940, 58.536906270, 24.333606840,0.009,0.009,90,268513280,32,55936.101342590,0,7,14.3671,0.0032,18.9573,0.0291,4112,14.4458,0.0014,13.8893,0.0017,16777240,14.4389,0.1581,13.7460,0.0720,24,14.6284,0.0132,,,24,,,,,0
1.768002,662,2.11085419E8,035408.92+242001.1,58.53719,24.33364,AKIV314,12.48,9.72,2.65,8.1192,9.6098,,,0.026000000000000002,2.0,best,,0.0,,1.0,1.0,,,137200585375140613, 58.537552800, 24.333276800,0.020,0.020,90,536948736,64,56317.341018520,2,6,13.8911,0.0034,15.1340,0.0049,20528,14.3226,0.0013,13.8091,0.0016,16793656,14.1337,0.1416,13.6020,0.0744,98360,12.8170,0.0056,15.7684,0.0069,20528,,,,,16416
0.774695,663,2.11143325E8,035411.48+251843.0,58.54784,25.31195,HCG484,,12.72,5.54,0.4729,,,,0.027000000000000003,1.0,best,,0.0,,1.0,1.0,,,138370585479294670, 58.547937610, 25.311753730,0.005,0.005,90,503635968,60,56197.438738430,5,78,18.9603,0.0149,19.0365,0.0237,115000,17.6805,0.0056,17.7589,0.0061,115000,16.0548,0.0022,16.1276,0.0023,115000,15.2975,0.0021,15.3555,0.0020,115000,14.9383,0.0026,14.9647,0.0055,115000
