K2 ID,Dataset Name,Campaign,Object type,Data Release,RA (J2000),Dec (J2000),Target Type,Archive Class,Ref,Actual Start Time,Actual End Time,Investigation ID,RA PM,RA PM Err,Dec PM,Dec PM Err,Plx,Plx Err,U Mag,U Mag Err,B Mag,B Mag Err,V Mag,V Mag Err,G Mag,G Mag Err,R Mag,R Mag Err,I Mag,I Mag Err,Z Mag,Z Mag Err,J Mag,J Mag Err,H Mag,H Mag Err,K Mag,K Mag Err,KEP Mag,Kep Flag,Hip ID,Tyc ID,SDSS ID,UCAC ID,2MASS ID,2MASS Flag,Processing Date,crowding,contamination,flux fraction,cdpp3,cdpp6,cdpp12,Module,Output,Channel,Nearest Neighbor,Nomad ID,High-Level Science Products
211098454,KTWO211098454-C04,4,STAR,6,03 42 03.305,+24 32 13.48,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4011_GO4024_GO4032_GO4048_GO4091_GO4097,24.100,4.900,-43.400,4.900,,,,,,,,,,,,,,,,,12.528,0.024,11.882,0.031,11.614,0.021,14.944,JHK,,,,573-008496,03420329+2432134,,2015-09-03 19:57:59,1.000,0.000,0.822,936.918,876.203,819.589,15,3,51,,,19
211098921,KTWO211098921-C04,4,STAR,6,03 45 21.672,+24 32 37.39,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4024_GO4032_GO4048_GO4097,,,,,,,,,,,,,,,,,,,,,13.279,0.027,12.621,0.030,12.360,0.020,15.708,JHK,,,,,03452167+2432373,,2015-09-03 19:20:39,1.000,0.000,0.809,1748.501,1592.191,1426.058,15,4,52,,,19
211099232,KTWO211099232-C04,4,STAR,6,03 43 43.144,+24 32 56.21,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4024_GO4026_GO4048,,,,,,,,,,,,,,,,,,,,,14.043,0.026,13.427,0.033,13.138,0.027,16.436,JHK,,,,,03434314+2432562,,2015-09-03 18:25:42,0.999,0.001,0.533,2143.572,1805.958,1487.792,15,3,51,,,19
211099297,KTWO211099297-C04,4,STAR,6,03 55 58.404,+24 32 59.80,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4024_GO4029_GO4032_GO4033_GO4048_GO4086,17.900,1.500,-48.500,1.800,,,,,13.712,0.043,12.593,0.040,13.152,0.020,12.189,0.080,11.864,0.060,,,,,,,,,12.250,gri,,,,573-009446,,,2015-09-03 19:54:18,1.000,0.000,0.962,444.062,464.322,486.419,10,2,30,,,19
211100131,KTWO211100131-C04,4,STAR,6,03 46 06.906,+24 33 46.15,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4020_GO4024_GO4032_GO4033_GO4048_GO4057_GO4060_GO4086_GO4091,23.300,3.200,-49.700,3.700,,,,,14.506,0.020,13.219,0.032,,,,,,,,,11.013,0.026,10.351,0.029,10.250,0.023,12.971,BV,,,,573-008774,03460689+2433461,,2015-09-03 19:25:36,0.986,0.014,0.931,312.329,300.193,285.638,15,4,52,,,19
211100238,KTWO211100238-C04,4,STAR,6,03 46 21.360,+24 33 52.60,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4024_GO4026_GO4032_GO4048,,,,,,,,,,,,,,,,,,,,,14.021,0.028,13.372,0.031,13.148,0.035,16.320,JHK,,,,,03462135+2433525,,2015-09-03 19:18:11,1.000,4.000e-4,0.706,2609.320,2124.995,1754.441,15,4,52,,,19
211100392,KTWO211100392-C04,4,STAR,6,03 49 15.388,+24 34 02.32,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4011_GO4018_GO4020_GO4024_GO4032_GO4048_GO4054_GO4060_GO4091,16.900,3.300,-45.000,3.500,,,,,15.521,0.010,14.192,0.030,14.840,0.080,13.614,0.050,12.950,0.070,,,11.275,0.022,10.645,0.030,10.415,0.020,13.517,gri,,,,573-008959,03491537+2434022,,2015-09-03 18:10:07,0.999,9.000e-4,0.919,1726.952,1376.671,1047.724,15,4,52,,,19
211100398,KTWO211100398-C04,4,STAR,6,03 46 06.503,+24 34 02.75,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4020_GO4024_GO4029_GO4032_GO4033_GO4048_GO4057_GO4060_GO4091_GO4106,19.100,3.900,-43.400,1.800,,,,,13.920,0.110,12.978,0.150,13.404,0.110,12.467,0.060,12.072,0.070,,,10.793,0.027,10.236,0.030,10.113,0.019,12.471,gri,,,,573-008772,03460649+2434027,,2015-09-03 20:14:06,0.999,6.000e-4,0.951,218.257,207.210,199.872,15,4,52,,,19
211100565,KTWO211100565-C04,4,STAR,6,03 46 22.670,+24 34 12.51,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4024_GO4029_GO4032_GO4033_GO4048_GO4057_GO4060_GO4064_GO4074_GO4082_GO4091_GO4104,19.500,1.000,-47.700,0.900,,,,,11.091,0.030,10.522,0.050,10.811,0.040,10.318,0.010,10.139,0.040,,,9.274,0.020,8.994,0.015,8.923,0.015,10.340,gri,,,,573-008787,03462267+2434126,,2015-09-03 19:59:37,1.000,3.000e-4,1.000,204.032,199.241,192.060,15,4,52,,,21
211100748,KTWO211100748-C04,4,STAR,6,03 43 42.139,+24 34 23.51,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4011_GO4018_GO4020_GO4024_GO4032_GO4048_GO4054_GO4060_GO4097,17.100,4.700,-42.000,5.000,,,,,16.934,0.094,15.546,0.054,16.351,0.050,15.003,0.040,13.831,0.100,,,11.798,0.023,11.227,0.032,10.993,0.022,14.587,gri,,,,573-008602,03434213+2434234,,2015-09-03 18:41:40,1.000,0.000,0.909,861.816,819.998,789.020,15,3,51,,,19
211100894,KTWO211100894-C04,4,STAR,6,03 45 16.646,+24 34 32.48,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4011_GO4018_GO4020_GO4024_GO4032_GO4048_GO4097,10.100,4.800,-49.200,4.800,,,,,,,,,,,,,,,,,12.309,0.030,11.686,0.032,11.451,0.018,14.560,JHK,,,,573-008714,03451664+2434325,,2015-09-03 17:15:46,1.000,0.000,0.885,1217.243,1135.858,1061.590,15,4,52,,,19
211100931,KTWO211100931-C04,4,STAR,6,03 54 52.564,+24 34 34.47,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4020_GO4024_GO4032_GO4048_GO4060_GO4086_GO4106,18.200,1.700,-40.100,1.900,,,,,14.504,0.010,13.120,0.010,13.881,0.030,12.580,0.080,12.080,0.060,,,10.635,0.022,9.991,0.021,9.831,0.016,12.620,gri,,,,573-009358,03545255+2434344,,2015-09-03 17:52:26,1.000,0.000,0.961,336.182,330.740,316.931,10,2,30,,,19
211101098,KTWO211101098-C04,4,STAR,6,03 48 21.528,+24 34 43.78,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4024_GO4026_GO4032_GO4048,,,,,,,,,,,,,,,,,,,,,13.800,0.023,13.196,0.026,12.969,0.027,15.962,JHK,,,,,03482152+2434437,,2015-09-03 18:19:57,1.000,0.000,0.813,2134.391,1762.274,1457.843,15,4,52,,,19
211101218,KTWO211101218-C04,4,STAR,6,03 54 00.374,+24 34 50.03,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4024_GO4026,,,,,,,,,,,,,,,,,,,,,14.829,0.038,14.223,0.051,13.895,0.045,17.293,JHK,,,,,03540037+2434500,,2015-09-03 18:19:36,1.000,0.000,0.624,7360.466,6253.494,5266.478,10,2,30,,,19
211101564,KTWO211101564-C04,4,STAR,6,03 45 11.988,+24 35 10.25,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4020_GO4024_GO4032_GO4048_GO4060_GO4091,3.300,4.700,-43.900,5.000,,,,,15.186,0.050,13.965,0.030,14.603,0.030,13.385,0.020,12.836,0.060,,,11.465,0.027,10.734,0.030,10.587,0.021,13.366,gri,,,,573-008706,03451198+2435103,,2015-09-03 17:23:51,1.000,0.000,0.942,699.669,677.577,671.140,15,4,52,,,19
211101694,KTWO211101694-C04,4,STAR,6,03 47 24.061,+24 35 18.34,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4018_GO4024_GO4033_GO4035_GO4040_GO4048_GO4086,19.900,1.300,-45.300,1.200,,,,,7.875,0.017,7.659,0.012,9.682,0.030,8.878,0.040,8.227,0.060,,,7.154,0.024,7.044,0.016,7.003,0.020,8.664,gri,,1804-1961-1,,573-008842,03472405+2435184,,2015-09-03 18:13:28,1.000,0.000,1.000,3627.166,3202.575,2880.089,15,4,52,,,21
211101696,KTWO211101696-C04,4,STAR,6,03 44 19.061,+24 35 18.46,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4018_GO4024_GO4032_GO4048_GO4097,,,,,,,,,,,,,,,,,,,,,13.360,0.026,12.657,0.027,12.443,0.024,15.784,JHK,,,,,03441905+2435184,,2015-09-03 19:37:22,1.000,0.000,0.724,2182.061,1928.924,1580.500,15,4,52,,,19
211101750,KTWO211101750-C04,4,STAR,6,03 44 09.600,+24 35 22.40,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4011_GO4024_GO4032_GO4048_GO4097,25.200,7.400,-46.600,7.200,,,,,,,,,,,,,,,,,12.931,0.024,12.321,0.031,12.118,0.025,15.032,JHK,,,,573-008634,03440959+2435222,,2015-09-03 19:07:44,1.000,0.000,0.801,1267.837,1150.446,983.509,15,4,52,,,19
211101761,KTWO211101761-C04,4,STAR,6,03 44 26.279,+24 35 22.96,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4020_GO4024_GO4029_GO4032_GO4033_GO4048_GO4057_GO4060_GO4090_GO4091_GO4104_GO4106,19.100,1.200,-47.500,1.000,,,,,12.235,0.040,11.472,0.040,11.794,0.030,11.183,0.010,10.911,0.050,,,9.835,0.023,9.389,0.028,9.266,0.019,11.176,gri,,,,573-008653,03442627+2435229,,2015-09-03 17:53:42,1.000,1.000e-4,1.000,576.607,574.311,552.587,15,4,52,,,21
211101996,KTWO211101996-C04,4,STAR,6,03 47 59.366,+24 35 37.37,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4024_GO4026_GO4091,,,,,,,,,,,,,,,,,,,,,14.489,0.028,13.918,0.032,13.547,0.040,16.969,JHK,,,,,03475936+2435373,,2015-09-03 17:36:32,0.990,0.010,0.634,5600.434,4249.700,3210.955,15,4,52,,,19
211102300,KTWO211102300-C04,4,STAR,6,03 54 39.121,+24 35 54.63,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4024_GO4026,,,,,,,,,,,,,,,,,,,,,14.609,0.035,13.976,0.047,13.770,0.045,16.798,JHK,,,,,03543911+2435546,,2015-09-03 19:19:06,1.000,0.000,0.721,4153.633,3185.653,2578.971,10,2,30,,,19
211102393,KTWO211102393-C04,4,STAR,6,03 46 49.213,+24 36 00.16,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4018_GO4020_GO4024_GO4032_GO4048_GO4054_GO4057_GO4060,18.800,4.600,-41.400,4.800,,,,,16.864,0.120,15.268,0.110,16.023,0.050,14.663,0.030,13.705,0.070,,,11.913,0.021,11.215,0.017,11.022,0.019,14.400,gri,,,,574-008581,03464920+2436001,,2015-09-03 19:09:57,1.000,0.000,0.847,488.732,446.353,419.525,15,4,52,,,19
211102725,KTWO211102725-C04,4,STAR,6,03 46 23.027,+24 36 18.21,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4024_GO4026_GO4032_GO4048_GO4097,,,,,,,,,,,,,,,,,,,,,13.652,0.026,13.044,0.027,12.764,0.033,15.996,JHK,,,,,03462302+2436182,,2015-09-03 19:24:29,1.000,0.000,0.715,7388.795,6229.562,5512.404,15,4,52,,,14
211102810,KTWO211102810-C04,4,STAR,6,03 49 15.114,+24 36 22.69,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4024_GO4026_GO4081,,,,,,,,,,,,,,,,,,,,,15.552,0.050,14.834,0.059,14.439,0.057,17.015,J,,,,,03491511+2436226,,2015-09-03 20:02:15,1.000,0.000,0.782,16148.845,11955.161,8883.952,15,4,52,,,19
211103033,KTWO211103033-C04,4,STAR,6,03 48 40.421,+24 36 34.29,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4024_GO4032_GO4048_GO4097,,,,,,,,,,,,,,,,,,,,,13.231,0.023,12.598,0.022,12.386,0.025,15.440,JHK,,,,,03484042+2436342,,2015-09-03 18:14:55,1.000,0.000,0.737,2195.544,2125.001,1855.179,15,4,52,,,19
211103222,KTWO211103222-C04,4,STAR,6,03 46 05.642,+24 36 44.57,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4024_GO4032_GO4048_GO4097,26.200,6.100,-43.600,6.100,,,,,,,,,,,,,,,,,12.344,0.034,11.700,0.041,11.494,0.024,14.569,JHK,,,,574-008528,03460562+2436444,,2015-09-03 20:13:01,0.978,0.022,0.836,1065.017,1027.310,943.782,15,4,52,,,19
211103322,KTWO211103322-C04,4,STAR,6,03 46 05.686,+24 36 49.96,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4048,28.000,2.000,54.000,12.000,,,,,,,,,,,,,,,,,13.922,0.035,13.382,0.051,13.048,0.040,16.224,JHK,,,,,03460568+2436499,,2015-09-03 19:00:42,0.863,0.137,0.608,2871.511,2467.382,2026.491,15,4,52,,,19
211103431,KTWO211103431-C04,4,STAR,6,03 47 44.423,+24 36 56.05,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4048,,,,,,,,,,,,,,,,,,,,,14.037,0.028,13.431,0.052,13.173,0.045,16.308,JHK,,,,,03474442+2436560,,2015-09-03 18:39:05,0.515,0.485,0.630,13347.148,12878.650,11683.309,15,4,52,,,19
211103863,KTWO211103863-C04,4,STAR,6,03 46 11.752,+24 37 20.35,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4020_GO4024_GO4029_GO4032_GO4033_GO4048_GO4057_GO4060_GO4091_GO4104_GO4106,18.300,1.900,-47.700,0.900,,,,,12.469,0.070,11.687,0.080,12.006,0.070,11.391,0.040,11.136,0.060,,,10.062,0.026,9.629,0.033,9.545,0.019,11.397,gri,,,,574-008537,03461174+2437203,,2015-09-03 19:57:03,1.000,0.000,0.977,400.489,422.486,421.641,15,4,52,,,19
211103923,KTWO211103923-C04,4,STAR,6,03 48 44.683,+24 37 23.74,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4024_GO4026,,,,,,,,,,,,,,,,,,,,,14.979,0.041,14.400,0.052,14.119,0.063,17.237,JHK,,,,,03484468+2437237,,2015-09-03 17:52:25,0.850,0.150,0.650,4826.811,3692.263,2797.347,15,4,52,,,19
211103969,KTWO211103969-C04,4,STAR,6,03 48 45.349,+24 37 26.53,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4024_GO4026_GO4048_GO4091,,,,,,,,,,,,,,,,,,,,,14.078,0.028,13.465,0.030,13.172,0.034,16.473,JHK,,,,,03484534+2437265,,2015-09-03 18:52:40,0.925,0.075,0.788,2546.203,2084.487,1700.096,15,4,52,,,19
211104176,KTWO211104176-C04,4,STAR,6,03 45 40.176,+24 37 38.05,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4012_GO4018_GO4024_GO4029_GO4032_GO4033_GO4048_GO4060_GO4064_GO4082,20.000,0.800,-48.600,0.800,,,,,10.294,0.040,9.828,0.010,10.330,0.190,9.752,0.070,9.481,0.050,,,8.624,0.027,8.337,0.055,8.294,0.024,9.735,gri,,,,574-008499,03454016+2437380,,2015-09-03 17:51:20,1.000,4.000e-4,1.000,164.264,159.174,156.079,15,4,52,,,19
211104535,KTWO211104535-C04,4,STAR,6,03 47 45.910,+24 38 01.52,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4024_GO4032_GO4048,,,,,,,,,,,,,,,,,,,,,13.461,0.026,12.848,0.025,12.592,0.027,15.747,JHK,,,,,03474591+2438015,,2015-09-03 17:52:46,1.000,0.000,0.781,2914.904,2258.224,1740.328,15,4,52,,,19
211104722,KTWO211104722-C04,4,STAR,6,03 49 11.737,+24 38 11.68,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4024_GO4029_GO4032_GO4033_GO4048_GO4060_GO4091_GO4104,20.200,1.600,-46.800,1.400,,,,,11.129,0.050,10.537,0.050,10.759,0.050,10.336,0.020,10.160,0.040,,,9.246,0.046,9.028,0.031,8.949,0.018,10.339,gri,,,,574-008719,03491172+2438117,,2015-09-03 17:20:20,0.998,0.002,1.000,148.297,149.047,142.382,15,4,52,,,19
211105653,KTWO211105653-C04,4,STAR,6,03 45 36.727,+24 39 06.66,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4020_GO4024_GO4032_GO4048_GO4091_GO4097,23.400,18.700,-47.400,18.600,,,,,,,,,,,,,,,,,12.248,0.027,11.584,0.032,11.400,0.020,14.467,JHK,,,,574-008494,03453671+2439068,,2015-09-03 19:26:43,1.000,0.000,0.828,1329.880,1118.398,899.857,15,4,52,,,19
211105839,KTWO211105839-C04,4,STAR,6,03 43 13.069,+24 39 19.58,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4020_GO4024_GO4032_GO4048_GO4091_GO4097,23.200,4.800,-44.700,4.700,,,,,,,,,,,,,,,,,12.178,0.023,11.536,0.030,11.280,0.021,14.551,JHK,,,,574-008350,03431306+2439194,,2015-09-03 18:26:27,1.000,2.000e-4,0.914,1676.583,1330.185,1102.276,15,3,51,,,19
211105906,KTWO211105906-C04,4,STAR,6,03 43 29.885,+24 39 23.71,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4024_GO4026_GO4048,,,,,,,,,,,,,,,,,,,,,14.314,0.032,13.777,0.040,13.446,0.034,16.597,JHK,,,,,03432988+2439237,,2015-09-03 18:05:18,1.000,0.000,0.798,2669.181,2232.761,1744.333,15,3,51,,,19
211106344,KTWO211106344-C04,4,STAR,6,03 52 02.258,+24 39 47.67,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4018_GO4020_GO4024_GO4032_GO4048_GO4060_GO4064_GO4076_GO4090_GO4092_GO4106,20.900,2.400,-51.300,2.400,,,,,13.566,0.597,11.408,0.150,12.652,0.031,11.677,0.040,11.234,0.060,,,9.797,0.019,9.207,0.015,9.072,0.020,11.659,gri,,1804-123-1,,574-008925,03520223+2439479,,2015-09-03 17:18:45,1.000,2.000e-4,0.978,457.510,438.481,406.504,10,3,31,,,19
211106429,KTWO211106429-C04,4,STAR,6,03 42 21.546,+24 39 52.79,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4018_GO4020_GO4024_GO4032_GO4048_GO4054_GO4060_GO4091,22.100,4.700,-41.700,4.900,,,,,16.036,0.030,14.645,0.041,15.392,0.040,14.061,0.040,13.306,0.080,,,11.586,0.022,10.923,0.028,10.711,0.023,13.932,gri,,,,574-008308,03422153+2439527,,2015-09-03 17:49:32,1.000,0.000,0.855,6257.838,5004.113,4463.262,15,3,51,,,19
211106535,KTWO211106535-C04,4,STAR,6,03 51 59.317,+24 39 59.07,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4032_GO4048_GO4097,,,,,,,,,,,,,,,,,,,,,12.933,0.024,12.305,0.015,12.082,0.026,15.162,JHK,,,,,03515931+2439590,,2015-09-03 18:51:10,0.894,0.106,0.798,1588.265,1410.922,1157.646,10,3,31,,,19
211106636,KTWO211106636-C04,4,STAR,6,03 51 58.817,+24 40 04.55,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4032_GO4048_GO4097,22.400,4.000,-47.700,4.000,,,,,,,,,,,,,,,,,12.804,0.026,12.161,0.019,11.921,0.032,15.134,JHK,,,,574-008918,03515881+2440046,,2015-09-03 18:50:16,0.984,0.016,0.798,1261.101,1100.408,909.490,10,3,31,,,19
211106743,KTWO211106743-C04,4,STAR,6,03 43 02.942,+24 40 11.14,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4020_GO4024_GO4029_GO4032_GO4033_GO4048_GO4091_GO4104_GO4106,21.800,3.700,-48.800,3.700,,,,,12.646,0.384,11.248,0.125,12.397,0.030,11.663,0.020,11.383,0.030,,,10.275,0.023,9.808,0.030,9.727,0.019,11.687,gri,,1803-400-1,,574-008343,03430293+2440110,,2015-09-03 17:10:28,1.000,0.000,0.885,1260.301,1214.594,1194.095,15,3,51,,,19
211106969,KTWO211106969-C04,4,STAR,6,03 46 09.898,+24 40 25.07,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4018_GO4020_GO4024_GO4032_GO4048_GO4054_GO4060_GO4097,21.700,4.700,-47.000,5.000,,,,,16.824,0.010,15.287,0.080,15.995,0.060,14.666,0.100,13.502,0.100,,,11.489,0.031,10.890,0.038,10.624,0.024,14.250,gri,,,,574-008535,03460989+2440250,,2015-09-03 18:49:32,1.000,3.000e-4,0.886,1107.321,1054.734,984.752,15,4,52,,,19
211107114,KTWO211107114-C04,4,STAR,6,03 46 08.688,+24 40 33.29,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4024_GO4026_GO4032_GO4048_GO4097,,,,,,,,,,,,,,,,,,,,,13.557,0.026,13.048,0.034,12.712,0.024,15.766,JHK,,,,,03460868+2440332,,2015-09-03 18:53:37,1.000,2.000e-4,0.833,3395.154,3036.818,2920.575,15,4,52,,,19
211107116,KTWO211107116-C04,4,STAR,6,03 47 28.421,+24 40 33.35,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4024_GO4026_GO4032_GO4048_GO4097,,,,,,,,,,,,,,,,,,,,,13.748,0.028,13.118,0.025,12.881,0.031,16.028,JHK,,,,,03472842+2440333,,2015-09-03 19:57:59,1.000,0.000,0.758,1592.540,1328.545,1053.849,15,4,52,,,19
211107439,KTWO211107439-C04,4,STAR,6,03 44 25.591,+24 40 52.80,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4011_GO4018_GO4024_GO4032_GO4048_GO4097,24.500,8.000,-51.500,5.600,,,,,,,,,,,,,,,,,12.540,0.023,11.926,0.032,11.625,0.022,14.959,JHK,,,,574-008412,03442559+2440528,,2015-09-03 20:25:06,1.000,1.000e-4,0.800,1884.443,1692.230,1496.897,15,4,52,,,19
211107496,KTWO211107496-C04,4,STAR,6,03 46 02.957,+24 40 55.80,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4024_GO4026,,,,,,,,,,,,,,,,,,,,,14.111,0.032,13.538,0.037,13.163,0.032,16.603,JHK,,,,,03460295+2440558,,2015-09-03 20:14:29,1.000,0.000,0.750,3735.126,3278.851,2657.789,15,4,52,,,19
211107623,KTWO211107623-C04,4,STAR,6,03 47 33.677,+24 41 03.13,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4020_GO4024_GO4029_GO4032_GO4033_GO4048_GO4060_GO4091_GO4106,17.000,2.300,-45.800,2.900,,,,,13.900,0.040,12.871,0.050,13.359,0.020,12.428,0.020,12.037,0.050,,,10.807,0.021,10.244,0.016,10.128,0.020,12.433,gri,,,,574-008614,03473367+2441032,,2015-09-03 17:27:33,1.000,0.000,0.959,375.810,373.877,366.244,15,4,52,,,19
211107734,KTWO211107734-C04,4,STAR,6,03 46 17.940,+24 41 09.70,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4011_GO4024_GO4032_GO4048_GO4091_GO4097,19.900,7.200,-43.800,7.000,,,,,,,,,,,,,,,,,12.559,0.026,11.939,0.030,11.691,0.023,14.842,JHK,,,,574-008548,03461793+2441095,,2015-09-03 20:22:54,1.000,0.000,0.728,1118.141,1064.928,1000.357,15,4,52,,,19
211108136,KTWO211108136-C04,4,STAR,6,03 43 09.746,+24 41 33.11,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4011_GO4018_GO4020_GO4024_GO4032_GO4048_GO4097,20.000,5.300,-45.200,5.200,,,,,,,,,,,,,,,,,12.269,0.023,11.635,0.028,11.421,0.023,14.488,JHK,,,,574-008347,03430974+2441329,,2015-09-03 18:10:41,1.000,0.000,0.897,1507.194,1446.059,1349.558,15,3,51,,,19
211108263,KTWO211108263-C04,4,STAR,6,03 49 21.245,+24 41 41.10,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4024_GO4026,,,,,,,,,,,,,,,,,,,,,14.426,0.030,13.869,0.035,13.534,0.033,16.782,JHK,,,,,03492124+2441411,,2015-09-03 18:08:17,1.000,0.000,0.761,3380.089,2538.108,1851.410,15,4,52,,,19
211109330,KTWO211109330-C04,4,STAR,6,03 54 25.031,+24 42 43.73,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4024_GO4026_GO4032_GO4048,,,,,,,,,,,,,,,,,,,,,13.702,0.029,13.074,0.034,12.758,0.031,16.186,JHK,,,,,03542503+2442437,,2015-09-03 18:39:04,1.000,0.000,0.763,2496.338,1810.042,1428.767,10,2,30,,,19
211110500,KTWO211110500-C04,4,STAR,6,03 47 59.741,+24 43 52.68,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4020_GO4024_GO4029_GO4032_GO4033_GO4048_GO4060_GO4091,28.300,3.200,-43.600,3.700,,,,,14.557,0.090,13.409,0.030,13.975,0.070,12.904,0.050,12.415,0.110,,,10.952,0.019,10.321,0.018,10.159,0.018,12.883,gri,,,,574-008639,03475973+2443528,,2015-09-03 19:11:48,1.000,0.000,0.960,590.866,548.971,486.648,15,4,52,,,19
211110672,KTWO211110672-C04,4,STAR,6,04 01 55.852,+24 44 02.64,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4048_GO4097,,,,,,,,,,,,,,,,,,,,,13.220,0.024,12.603,0.030,12.349,0.024,15.513,JHK,,,,,04015585+2444026,,2015-09-03 17:15:25,1.000,0.000,0.752,2065.750,1803.557,1543.363,10,1,29,,,19
211111400,KTWO211111400-C04,4,STAR,6,03 43 12.119,+24 44 45.33,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4011_GO4024_GO4032_GO4048_GO4097,,,,,,,,,,,,,,,,,,,,,12.540,0.023,11.931,0.027,11.674,0.023,14.817,JHK,,,,,03431211+2444453,,2015-09-03 18:30:45,1.000,0.000,0.880,1637.523,1426.678,1183.164,15,3,51,,,19
211111473,KTWO211111473-C04,4,STAR,6,03 47 16.440,+24 44 50.34,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4024_GO4032_GO4048_GO4097,,,,,,,,,,,,,,,,,,,,,13.399,0.026,12.801,0.033,12.501,0.019,15.772,JHK,,,,,03471643+2444503,,2015-09-03 19:53:00,1.000,0.000,0.781,1800.647,1498.540,1239.735,15,4,52,,,19
