,EPIC,Name,RAJ2000,DEJ2000,OName,Vmag,Ksmag,(V-K)0,Prot,Per2,Per3,Per4,Amp,LC,Mm,LPer,H10,vsini,PapIII,PapII,f_EPIC,t
660,211101218,035400.37+243450.0,58.50155,24.580560000000002,BPL297                 ,     ,13.9,6.64,0.2184,       ,       ,       ,0.065,1.0,best,     ,0.0,     ,1,1.0,,
661,211063361,035400.69+235859.9,58.50289,23.98333,HHJ322                 ,     ,11.85,5.12,0.3502,1.8691,       ,       ,0.017,1.0,best,     ,0.0,     ,1,1.0,,
662,211085419,035408.92+242001.1,58.53719,24.33364,AKIV314                ,12.48,9.72,2.65,8.1192,9.6098,       ,       ,0.026000000000000002,2.0,best,     ,0.0,     ,1,1.0,,
663,211143325,035411.48+251843.0,58.54784,25.31195,HCG484                 ,     ,12.72,5.54,0.4729,       ,       ,       ,0.027000000000000003,1.0,best,     ,0.0,     ,1,1.0,,
664,210873256,035413.51+205838.6,58.55631999999999,20.9774,DH798                  ,     ,13.56,5.87,0.3425,       ,       ,       ,0.018000000000000002,1.0,best,     ,0.0,     ,1,1.0,,
665,211086170,035415.59+242045.7,58.56499,24.34605,BPL307                 ,     ,13.71,6.23,0.1836,       ,       ,       ,0.076,1.0,best,     ,0.0,     ,1,1.0,,
666,211153286,035418.82+252943.0,58.57845,25.49529,DH800                  ,12.88,9.81,2.96,7.7415,       ,       ,       ,0.071,4.0,best,     ,0.0,     ,1,1.0,,
667,211069011,035421.59+240432.3,58.589969999999994,24.07564,AK1A317                ,9.75,8.42,1.22,0.8817,       ,       ,       ,0.012,1.0,best,     ,0.0,     ,1,1.0,,
668,211041682,035422.47+233812.2,58.593630000000005,23.63673,HHJ214                 ,18,12.57,5.32,1.545,       ,       ,       ,0.043,2.0,best,1.55,0.0,     ,1,1.0,,
669,211109330,035425.02+244243.7,58.60429,24.712139999999998,HCG487                 ,     ,12.76,5.99,0.1772,0.2005,       ,       ,0.037000000000000005,1.0,best,     ,0.0,     ,1,1.0,,
670,211087059,035425.24+242136.2,58.605180000000004,24.36008,V1289Tau               ,     ,9.09,1.85,0.6897,       ,       ,       ,0.11,1.0,best,     ,0.0,     ,1,1.0,,
671,210899950,035427.82+212323.1,58.61595,21.389770000000002,PELS078                ,10.95,9.18,1.66,4.548,5.0317,       ,       ,0.021,3.0,best,     ,0.0,     ,1,1.0,,
672,211053776,035427.95+235007.5,58.61649,23.835420000000003,HCG489                 ,13.07,9.66,3.3,3.0576,       ,       ,       ,0.052000000000000005,2.0,best,     ,0.0,     ,1,1.0,,
673,211060762,035428.10+235636.3,58.61711,23.94344,BPL313                 ,     ,13.75,5.99,0.3486,       ,       ,       ,0.08,1.0,best,     ,0.0,     ,1,1.0,,
674,211084620,035428.44+241916.1,58.61852,24.32115,DH803                  ,14.2,10.62,3.47,4.6203,       ,       ,       ,0.035,2.0,best,     ,0.0,     ,1,1.0,,
675,211163008,035433.60+254043.7,58.64004,25.678810000000002,HCG491                 ,14.72,10.37,4.24,0.6658,1.1915,       ,       ,0.051,1.0,best,     ,0.0,27,1,1.0,,
676,210931244,035434.79+215302.1,58.644969999999994,21.88394,HCG488                 ,15.51,11.18,4.22,2.7745,       ,       ,       ,0.013999999999999999,1.0,best,     ,0.0,     ,1,1.0,,
677,211102300,035439.11+243554.6,58.66299,24.5985,BPL315                 ,     ,13.77,6.09,0.2253,       ,       ,       ,0.04,1.0,best,     ,0.0,     ,1,1.0,,
678,211128979,035446.36+250259.4,58.6932,25.04984,BPL317                 ,     ,13.34,5.52,0.4016,0.1777,0.1264,       ,0.025,1.0,ok  ,     ,0.0,     ,1,1.0,,
679,211154974,035446.52+253135.2,58.69385,25.52645,DH808                  ,     ,12.68,6.02,0.7217,       ,       ,       ,0.027000000000000003,1.0,best,0.72,0.0,     ,1,1.0,,
680,211100931,035452.55+243434.4,58.718990000000005,24.57624,HCG495                 ,13.17,9.83,3.23,8.798,       ,       ,       ,0.046,4.0,best,     ,0.0,     ,1,1.0,,
681,211139534,035458.02+251429.3,58.741769999999995,25.24149,SK76                   ,     ,11.98,4.96,1.182,       ,       ,       ,0.032,1.0,best,     ,0.0,     ,1,1.0,,
682,211069510,035508.96+240502.8,58.78735,24.084120000000002,SK65                   ,     ,11.89,4.93,1.828,       ,       ,       ,0.048,2.0,best,     ,0.0,     ,1,1.0,,
683,210776021,035513.62+193016.9,58.80676,19.504720000000002,DH813                  ,16.74,11.72,4.91,2.4272,       ,       ,       ,0.013999999999999999,1.0,best,     ,0.0,     ,1,1.0,,
684,210784223,035515.73+193746.6,58.81555,19.62963,s4745026               ,     ,9.98,3.12,0.2684,       ,       ,       ,0.096,2.0,best,     ,0.0,     ,1,1.0,,
685,211139818,035527.04+251446.1,58.86269,25.24614,BPL328                 ,     ,13.69,7.15,0.6542,       ,       ,       ,0.034,1.0,best,     ,0.0,     ,1,1.0,,
686,211049922,035529.00+234620.8,58.87085,23.77245,PELS192                ,14.12,10.59,3.42,3.0184,       ,       ,       ,0.075,2.0,best,     ,0.0,     ,1,1.0,,
687,210879932,035531.93+210446.2,58.88307,21.07951,PELS079                ,11.04,9.17,1.76,5.5586,       ,       ,       ,0.024,3.0,best,     ,0.0,     ,1,1.0,,
688,211062846,035534.41+235828.5,58.893409999999996,23.974610000000002,DH818                  ,     ,13.26,5.5,0.5027,       ,       ,       ,0.031,1.0,best,     ,0.0,     ,1,1.0,,
689,210892390,035539.50+211622.0,58.914590000000004,21.2728,s4868524               ,     ,10.9,4.39,1.4066,       ,       ,       ,0.037000000000000005,2.0,best,     ,0.0,     ,1,1.0,,
690,211059650,035548.72+235536.3,58.953019999999995,23.92677,HCG502                 ,14.81,10.44,4.26,2.9481,       ,       ,       ,0.025,2.0,best,     ,0.0,     ,1,1.0,,
691,211142685,035556.41+251800.2,58.98505,25.30007,HCG504                 ,16.79,11.72,4.96,2.4597,       ,       ,       ,0.034,1.0,best,     ,0.0,     ,1,1.0,,
692,210886244,035557.53+211039.0,58.989740000000005,21.17752,DH823                  ,16.87,11.76,5.0,0.5959,       ,       ,       ,0.026000000000000002,1.0,best,     ,0.0,     ,1,1.0,,
693,211099297,035558.38+243259.7,58.993280000000006,24.54994,PELS115                ,12.75,9.92,2.72,7.2256,       ,       ,       ,0.078,2.0,best,     ,0.0,     ,1,1.0,,
694,210909923,035604.52+213242.7,59.01886,21.54522,s4869367               ,     ,11.16,5.25,0.4704,0.3891,       ,       ,0.024,1.0,best,     ,0.0,     ,1,1.0,,
695,210846442,035611.31+203430.2,59.04716,20.57508,DH829                  ,     ,11.84,4.88,1.1199,       ,       ,       ,0.032,2.0,best,     ,0.0,     ,1,1.0,,
696,211129571,035611.37+250336.7,59.04741,25.0602,BPL334                 ,     ,14.23,7.04,0.8741,       ,       ,       ,0.053,1.0,best,     ,0.0,     ,1,1.0,,
697,210877423,035612.30+210227.0,59.051269999999995,21.04085,AKV198                 ,10.79,8.97,1.71,5.3922,3.4702,1.6431,3.268,0.016,3.0,best,     ,0.0,     ,1,1.0,,
698,211152884,035615.79+252915.5,59.06581,25.48765,BPL335                 ,     ,12.68,5.81,0.4688,       ,       ,       ,0.031,1.0,best,     ,0.0,     ,1,1.0,,
699,211062206,035618.59+235751.9,59.077459999999995,23.96444,SK22                   ,15.74,11.28,4.35,1.1343,       ,       ,       ,0.024,1.0,best,     ,0.0,     ,1,1.0,,
700,210882573,035622.30+210717.1,59.09293,21.12144,DH831                  ,     ,12.02,5.11,0.6128,       ,       ,       ,0.071,2.0,best,     ,0.0,     ,1,1.0,,
701,211116507,035623.49+244956.7,59.09788,24.83243,HCG508                 ,14.12,10.55,3.46,3.3228,       ,       ,       ,0.095,1.0,best,     ,0.0,     ,1,1.0,,
702,210769047,035623.92+192353.7,59.099669999999996,19.39828,UGCSJ035623.92+192353.3,     ,12.89,5.7,0.6439,       ,       ,       ,0.019,1.0,best,     ,0.0,     ,1,1.0,,
703,211007344,035624.98+230526.9,59.10409,23.09081,SK17                   ,15.3,11.08,4.11,14.5813,       ,       ,       ,0.06,3.0,best,     ,0.0,     ,1,1.0,,
704,211081949,035625.92+241651.5,59.10803000000001,24.28099,SK18                   ,15.03,11.01,3.91,2.1138,       ,       ,       ,0.053,1.0,ok  ,2.12,0.0,     ,1,1.0,,
705,211066413,035628.90+240154.4,59.120419999999996,24.031779999999998,HHJ165                 ,17.9,12.64,5.15,0.4551,       ,       ,       ,0.044000000000000004,1.0,best,0.46,0.0,     ,1,1.0,,
706,210986927,035647.79+224608.1,59.19914,22.768929999999997,s5061696               ,     ,10.72,3.56,10.6678,1.0757,       ,       ,0.022000000000000002,2.0,best,     ,0.0,     ,1,1.0,,
707,210804191,035649.94+195549.6,59.20811,19.93047,                       ,     ,12.01,5.1,1.0307,       ,       ,       ,0.062,1.0,best,     ,0.0,     ,1,1.0,,
708,211065006,035716.84+240033.2,59.32017,24.00923,DH851                  ,12.79,9.94,2.74,7.2904,       ,       ,       ,0.11199999999999999,3.0,best,     ,0.0,     ,1,1.0,,
709,211141632,035730.14+251646.9,59.37562,25.27971,                       ,     ,11.61,4.37,2.6829,       ,       ,       ,0.031,1.0,best,     ,0.0,     ,1,1.0,,
710,210965709,035731.99+222600.2,59.38333000000001,22.4334,DH852                  ,     ,12.34,5.74,0.4095,       ,       ,       ,0.013000000000000001,1.0,best,     ,0.0,     ,1,1.0,,
711,211060969,035733.05+235647.4,59.387730000000005,23.94652,UGCSJ035733.06+235647.0,     ,12.63,5.3,2.1843,       ,       ,       ,0.026000000000000002,1.0,best,     ,0.0,     ,1,1.0,,
712,211067702,035733.30+240311.4,59.38879,24.05319,PELS162                ,12.11,9.86,2.14,7.797999999999999,       ,       ,       ,0.021,4.0,best,     ,0.0,     ,1,1.0,,
713,210996915,035734.59+225532.7,59.39414,22.92576,DH854                  ,13.88,10.64,3.13,8.9066,       ,       ,       ,0.013000000000000001,4.0,ok  ,     ,0.0,     ,1,1.0,,
714,211000740,035735.25+225908.3,59.39689,22.98566,                       ,     ,11.65,5.05,0.9594,       ,       ,       ,0.047,2.0,best,     ,0.0,     ,1,1.0,,
715,211059949,035736.07+235552.4,59.40031,23.93124,HHJ439                 ,14.78,10.77,3.9,1.6758,       ,       ,       ,0.045,2.0,best,     ,0.0,     ,1,1.0,,
716,211140995,035740.66+251604.3,59.41944,25.267879999999998,DH856                  ,16.64,11.82,4.71,1.4233,       ,       ,       ,0.026000000000000002,1.0,best,     ,0.0,     ,1,1.0,,
717,211147344,035742.96+252306.9,59.429030000000004,25.385270000000002,HCG516                 ,     ,12.57,5.32,0.5421,       ,       ,       ,0.051,1.0,best,0.54,0.0,     ,1,1.0,,
718,210947280,035749.36+220831.3,59.45568000000001,22.142039999999998,HHJ7                   ,     ,13.9,6.6,0.8022,       ,       ,       ,0.032,1.0,best,     ,0.0,     ,1,1.0,,
719,211057850,035801.95+235354.8,59.50815,23.89857,HHJ84                  ,     ,13.07,5.7,0.3022,       ,       ,       ,0.039,1.0,best,     ,0.0,     ,1,1.0,,
720,211065426,035825.13+240058.8,59.60471999999999,24.01635,HHJ220                 ,     ,12.49,5.34,0.6209,       ,       ,       ,0.043,1.0,best,     ,0.0,     ,1,1.0,,
721,211006027,035830.97+230413.0,59.62907,23.07028,HHJ60                  ,     ,13.13,6.03,0.2924,       ,       ,       ,0.024,1.0,best,     ,0.0,     ,1,1.0,,
722,210980418,035834.16+224011.4,59.64236,22.66985,DH867                  ,     ,13.0,5.91,0.6841,       ,       ,       ,0.025,1.0,best,     ,0.0,     ,1,1.0,,
723,211129321,035906.29+250320.1,59.77625,25.05559,HHJ366                 ,16.6,11.46,5.03,0.7786,       ,       ,       ,0.026000000000000002,1.0,ok  ,     ,0.0,     ,1,1.0,,
724,210967582,035907.04+222748.5,59.77935,22.46348,UGCSJ035907.05+222748.1,     ,12.5,5.8,0.2592,       ,       ,       ,0.04,2.0,best,     ,0.0,     ,1,1.0,,
725,211082429,035912.91+241718.6,59.80381,24.288510000000002,DH873                  ,     ,12.84,5.48,0.5426,       ,       ,       ,0.054000000000000006,1.0,best,     ,0.0,     ,1,1.0,,
