Object ID 	 Date of Run 	 Number of Flares 	 Filename 	 Total Exposure Time of LC in Days 	 BJD-2454833 days 
210946764	2018-08-20 13:12:00.270306	0	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210946764-c04_kepler_v2_lc.fits	61.8595138888889	2228.7999882550794
210947280	2018-08-20 13:12:00.413826	1	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210947280-c04_kepler_v2_lc.fits	61.934791666666676	2228.8003472706187
210947594	2018-08-20 13:12:00.578358	3	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210947594-c04_kepler_v2_lc.fits	61.934791666666676	2228.8002551302197
210947895	2018-08-20 13:12:00.723955	2	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210947895-c04_kepler_v2_lc.fits	61.91597222222224	2228.8002421727288
210948982	2018-08-20 13:12:00.895822	3	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210948982-c04_kepler_v2_lc.fits	61.42666666666668	2228.8004003946553
210949534	2018-08-20 13:12:01.056279	2	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210949534-c04_kepler_v2_lc.fits	61.72777777777779	2228.800236684445
210949562	2018-08-20 13:12:01.189775	0	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210949562-c04_kepler_v2_lc.fits	61.95361111111112	2228.8003922101925
210949721	2018-08-20 13:12:01.379761	6	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210949721-c04_kepler_v2_lc.fits	61.934791666666676	2228.800245369028
210950265	2018-08-20 13:12:01.508419	0	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210950265-c04_kepler_v2_lc.fits	61.690138888888896	2228.8002534412662
210951703	2018-08-20 13:12:01.656912	2	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210951703-c04_kepler_v2_lc.fits	61.95361111111112	2228.800226353749
210956678	2018-08-20 13:12:01.784379	0	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210956678-c04_kepler_v2_lc.fits	61.821875000000006	2228.800058344088
210957162	2018-08-20 13:12:01.918849	1	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210957162-c04_kepler_v2_lc.fits	61.84069444444445	2228.8001300913165
210957703	2018-08-20 13:12:02.060651	0	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210957703-c04_kepler_v2_lc.fits	61.878333333333345	2228.800445722125
210958195	2018-08-20 13:12:02.185463	0	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210958195-c04_kepler_v2_lc.fits	61.89715277777779	2228.800241322897
210960579	2018-08-20 13:12:11.537905	0	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210960579-c04_kepler_v2_lc.fits	61.89715277777779	2228.8000547650154
210963935	2018-08-20 13:12:11.699642	3	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210963935-c04_kepler_v2_lc.fits	61.53958333333334	2228.800264954276
210964488	2018-08-20 13:12:11.843949	2	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210964488-c04_kepler_v2_lc.fits	61.878333333333345	2228.8000313669327
210964780	2018-08-20 13:12:11.974168	1	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210964780-c04_kepler_v2_lc.fits	61.690138888888896	2228.8003037210437
210965155	2018-08-20 13:12:12.100192	0	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210965155-c04_kepler_v2_lc.fits	61.72777777777779	2228.8001297658193
210965709	2018-08-20 13:12:12.265069	4	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210965709-c04_kepler_v2_lc.fits	61.91597222222224	2228.8003459579195
210965731	2018-08-20 13:12:12.424561	3	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210965731-c04_kepler_v2_lc.fits	61.95361111111112	2228.800291143998
210966700	2018-08-20 13:12:12.573779	2	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210966700-c04_kepler_v2_lc.fits	61.80305555555557	2228.80013462872
210966931	2018-08-20 13:12:12.754352	5	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210966931-c04_kepler_v2_lc.fits	61.558402777777786	2228.800031257968
210967582	2018-08-20 13:12:12.975410	7	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210967582-c04_kepler_v2_lc.fits	61.8595138888889	2228.800367302436
210967607	2018-08-20 13:12:13.125677	0	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210967607-c04_kepler_v2_lc.fits	61.878333333333345	2228.8001506227884
210967650	2018-08-20 13:12:13.268003	0	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210967650-c04_kepler_v2_lc.fits	61.746597222222235	2228.800154508266
210967901	2018-08-20 13:12:13.424529	3	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210967901-c04_kepler_v2_lc.fits	61.84069444444445	2228.8002594366553
210969800	2018-08-20 13:12:13.549172	0	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210969800-c04_kepler_v2_lc.fits	60.73034722222223	2228.800070684112
210969937	2018-08-20 13:12:13.691853	2	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210969937-c04_kepler_v2_lc.fits	61.934791666666676	2228.8002866200986
210971138	2018-08-20 13:12:13.825637	1	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210971138-c04_kepler_v2_lc.fits	61.14437500000001	2228.7999937750283
210971340	2018-08-20 13:12:13.962275	1	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210971340-c04_kepler_v2_lc.fits	61.95361111111112	2228.8001657064888
210971348	2018-08-20 13:12:14.123032	3	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210971348-c04_kepler_v2_lc.fits	61.95361111111112	2228.8002907705377
210973624	2018-08-20 13:12:14.256382	1	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210973624-c04_kepler_v2_lc.fits	61.821875000000006	2228.8004639662686
210974237	2018-08-20 13:12:14.443740	6	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210974237-c04_kepler_v2_lc.fits	61.84069444444445	2228.800371697813
210974364	2018-08-20 13:12:14.610687	3	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210974364-c04_kepler_v2_lc.fits	61.48312500000001	2228.8001234803232
210974893	2018-08-20 13:12:14.741804	1	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210974893-c04_kepler_v2_lc.fits	61.72777777777779	2228.800280727155
210975876	2018-08-20 13:12:14.893607	2	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210975876-c04_kepler_v2_lc.fits	61.89715277777779	2228.8004557683016
210977069	2018-08-20 13:12:15.055615	1	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210977069-c04_kepler_v2_lc.fits	61.84069444444445	2228.8004640724394
210977505	2018-08-20 13:12:15.183966	0	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210977505-c04_kepler_v2_lc.fits	61.91597222222224	2228.8000429707463
210977779	2018-08-20 13:12:15.310933	0	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210977779-c04_kepler_v2_lc.fits	61.95361111111112	2228.8001384005765
210978650	2018-08-20 13:12:15.505565	7	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210978650-c04_kepler_v2_lc.fits	61.934791666666676	2228.800162593543
210978953	2018-08-20 13:12:15.727736	5	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210978953-c04_kepler_v2_lc.fits	61.80305555555557	2228.800097600266
