,Unnamed: 0,EPIC,angDist,col1,Name,Mass,r'mag,Kmag,Prot1,Pw1,Q1,Clean?,Sig,Prot2,Pw2,Q2,MP?,SE?,Bl?,Bin?,RawAmp,SmAmp,P,ProtA,ProtD,ProtS,ProtK,Kpmag,Notes,PrCat,PCat,All,2M,Simbad,RAJ2000,DEJ2000,objID,RAJ2000.1,DEJ2000.1,errHalfMaj,errHalfMin,errPosAng,f_objID,Qual,Epoch,Ns,Nd,gmag,eSDSS_g,gKmag,e_gKmag,gFlags,rmag,eSDSS_r,rKmag,e_rKmag,rFlags,imag,eSDSS_i,iKmag,e_iKmag,iFlags,zmag,eSDSS_z,zKmag,e_zKmag,zFlags,ymag,eSDSS_y,yKmag,e_yKmag,yFlags,Dataset Name,Campaign,Object type,Data Release,RA (J2000),Dec (J2000),Target Type,Archive Class,Ref,Actual Start Time,Actual End Time,Investigation ID,RA PM,RA PM Err,Dec PM,Dec PM Err,Plx,Plx Err,U Mag,U Mag Err,B Mag,B Mag Err,V Mag,V Mag Err,G Mag,G Mag Err,R Mag,R Mag Err,I Mag,I Mag Err,Z Mag,Z Mag Err,J,eJ,H,eH,K,eK,KEP Mag,Kep Flag,Hip ID,Tyc ID,SDSS ID,UCAC ID,2MASS ID,2MASS Flag,Processing Date,crowding,contamination,flux fraction,cdpp3,cdpp6,cdpp12,Module,Output,Channel,Nearest Neighbor,Nomad ID,High-Level Science Products,SDSS_g,PS1_g,SDSS_r,PS1_r,SDSS_i,PS1_i,SDSS_z,PS1_z,SDSS_y,PS1_y,DM,spec_class,T,logT,BCv,Mv,logL,B-V,Bt-Vt,V-G,U-B,V-Rc,V-Ic,V-Ks,J-H,H-K,Ks-W1,W1-W2,W1-W3,W1-W4,Msun,logAge,b-y,M_J,M_Ks,Mbol,i-z,z-Y,R_Rsun,#SpT.1,lum_class,u_g,g_r,r_i,i_z,z_J,J_H,H_K,Jmag_abs,T_err,R_Rsun_Jackson,R_Rsun_err,Mbol_err,spectype_std,L_quiet_logL,L_quiet,L_planck,L_quiet_bol,L_quiet_err,L_quiet_bol_err,todrop,whydrop, Date of Run ,n_appa_flares, Filename , Total Exposure Time of LC in Days , BJD-2454833 days ,Ethresh,thresh20p
733,733,212069325,0.343606,617,,0.15,19.37,14.48,,,2,,,,,,,,,,,,,,,,,18.72,,0,1,All,2M,Simbad,132.048136,21.443102,133731320480862238,132.04805249,21.44304661,0.004,0.004,90,503635968,60,55924.10549769,5,79,20.8179,0.055999999999999994,20.8029,0.0851,115000,19.4206,0.0085,19.5287,0.0185,115000,17.6985,0.0045,17.7845,0.0097,115000,16.9248,0.0033,16.9953,0.0055,115000,16.5594,0.0143,16.6511,0.0358,115000,KTWO212069325-C05,5,STAR,7,08 48 11.552,+21 26 35.17,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5018_GO5024_GO5026_GO5048_GO5095,-32.0,4.0,-7.0,4.0,,,23.158,0.516,,,,,21.119,0.037000000000000005,19.419,0.015,17.694000000000006,0.006999999999999999,16.764,0.011,15.279000000000002,0.055,14.788,0.069,14.482,0.059,18.722,gri,,,5045-301-4-0143-0237,,08481155+2126351,,2015-10-30 07:53:21,0.903,0.097,0.457,11772.416,10921.463,8876.796999999999,10,2,30,,,14,21.12673786134477,20.8179,19.46575045060436,19.4206,17.71046057628304,17.6985,16.779936646351686,16.9248,16.854268821763462,16.5594,6.020599913279625,M5,3030,3.4810000000000003,-3.28,14.3,-2.52,1.874,,,1.24,1.446,3.277,5.94,0.58,0.311,,0.17,,,0.15,,,9.25,8.36,11.02,0.91,0.47,0.199,M5V,V  ,3.05,1.59,1.73,0.94,1.96,0.86,0.24,7.39,51.31601439076998,0.199,0.0398,0.25,7.858116822750857,1.2079806881608066e+31,2.8571025232039085e+29,1.1532894188270483e+31,1.2304387258962846e+31,9.087047495513704e+28,7.082974670228428e+30,False,    ,2018-09-04 15:24:02.673075,0.0,stars_shortlist/M44/hlsp_k2sc_k2_llc_212069325-c05_kepler_v2_lc.fits,64.68243055555557,2306.6312230220865,4.3915103597808224e+33,15370.50324276167
734,734,212069380,0.578096,746,,0.14,20.56,14.8,0.27,0.1817,0,Y,0.006690000000000001,,,,N,N,N,,0.12061,0.16047,2,,,,,18.71,,0,1,All,2M,Simbad,127.87446000000001,21.44412,133731278743273473,127.87430314,21.44405314,0.006999999999999999,0.004,0,503635968,60,56010.26259259,5,67,21.8855,0.0284,22.0503,0.1379,115000,20.6473,0.0158,20.8573,0.0343,115000,18.6556,0.006,18.7755,0.0115,115000,17.7189,0.0085,17.8087,0.0077,115000,17.1905,0.0263,17.3133,0.0353,115000,KTWO212069380-C05,5,STAR,7,08 31 29.870,+21 26 38.83,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5018_GO5024_GO5026_GO5048_GO5095,,,,,,,,,,,,,,,,,,,,,15.942,0.085,15.065,0.076,14.796,0.103,18.71,JHK,,,,,08312987+2126388,,2015-10-30 05:48:02,0.633,0.3670000000000001,0.7190000000000001,14363.765,10607.797,7938.196999999999,20,1,69,,,22,22.20185695579113,21.8855,20.6967219139849,20.6473,18.669477491945,18.6556,17.5611806717198,17.7189,17.517315306272604,17.1905,6.020599913279625,M5,3030,3.4810000000000003,-3.28,14.3,-2.52,1.874,,,1.24,1.446,3.277,5.94,0.58,0.311,,0.17,,,0.15,,,9.25,8.36,11.02,0.91,0.47,0.199,M5V,V  ,3.05,1.59,1.73,0.94,1.96,0.86,0.24,7.39,51.31601439076998,0.199,0.0398,0.25,5.31360282670807,1.2079806881608066e+31,2.8571025232039085e+29,1.1532894188270483e+31,1.2304387258962846e+31,9.087047495513704e+28,7.082974670228428e+30,False,    ,2018-09-04 15:24:02.845664,0.0,stars_shortlist/M44/hlsp_k2sc_k2_llc_212069380-c05_kepler_v2_lc.fits,64.77652777777777,2306.6309467950705,1.919124031320176e+34,67170.28933102833
735,735,212070886,0.6008789999999999,638,AD 3366,0.16,19.26,14.23,0.58,0.077,0,N,0.0079,,,,N,N,N,,0.03638,0.43612,2,,,,,18.58,,0,2,All,2M,Simbad,131.26601200000002,21.471714000000002,133761312659156538,131.26584731,21.47164789,0.012,0.009000000000000001,90,503635968,60,56139.23063657,5,63,20.5084,0.0222,20.6362,0.0545,115000,19.2592,0.0131,19.3545,0.0438,115000,17.5904,0.006,17.6928,0.0142,115000,16.831,0.0036,16.8957,0.0059,115000,16.4501,0.0054,16.5215,0.0106,115000,KTWO212070886-C05,5,STAR,7,08 45 03.841,+21 28 18.17,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5018_GO5024_GO5026_GO5048_GO5095,-26.0,4.0,-11.0,4.0,,,23.715,0.621,,,,,20.837,0.029,19.305,0.013,17.617,0.006999999999999999,16.688,0.01,15.137,0.043,14.524,0.057,14.225,0.063,18.583,gri,,,6597-301-1-0240-0376,,08450384+2128181,,2015-10-30 06:35:26,0.908,0.092,0.513,6869.482,5107.416,3665.381,15,1,49,,,14,20.80337942243656,20.5084,19.298172751766558,19.2592,17.599162941646558,17.5904,16.7066435808552,16.831,16.69444463026712,16.4501,6.020599913279625,M5,3030,3.4810000000000003,-3.28,14.3,-2.52,1.874,,,1.24,1.446,3.277,5.94,0.58,0.311,,0.17,,,0.15,,,9.25,8.36,11.02,0.91,0.47,0.199,M5V,V  ,3.05,1.59,1.73,0.94,1.96,0.86,0.24,7.39,51.31601439076998,0.199,0.0398,0.25,5.385164807134505,1.2079806881608066e+31,2.8571025232039085e+29,1.1532894188270483e+31,1.2304387258962846e+31,9.087047495513704e+28,7.082974670228428e+30,False,    ,2018-09-04 15:24:02.972599,0.0,stars_shortlist/M44/hlsp_k2sc_k2_llc_212070886-c05_kepler_v2_lc.fits,64.11784722222222,2306.631176585412,9.785951342806368e+32,3425.131322145402
736,736,212072268,0.511808,565,HSHJ386,0.19,19.22,13.63,0.53,0.0908,0,N,0.00835,,,,N,N,N,,0.03551,0.3749,2,,,,,18.48,,0,2,All,2M,Simbad,130.430917,21.497341,133791304308087310,130.43078555,21.49726852,0.002,0.001,90,503635968,60,56050.47439815,5,81,20.5773,0.0178,20.6793,0.0475,115000,19.2822,0.0067,19.3857,0.0106,115000,17.4043,0.0027,17.4728,0.0067,115000,16.5313,0.0029,16.5795,0.0061,115000,16.0666,0.0056,16.1119,0.0084,115000,KTWO212072268-C05,5,STAR,7,08 41 43.418,+21 29 50.43,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5011_GO5018_GO5024_GO5026_GO5048_GO5095,-32.0,4.0,-15.0,4.0,,,23.656,0.569,,,,,20.899,0.03,19.268,0.013,17.442,0.006999999999999999,16.328,0.008,14.707,0.032,14.056,0.045,13.626,0.043,18.479,gri,,,6597-301-2-0235-0325,,08414342+2129504,,2015-10-30 09:47:00,0.923,0.077,0.48,6648.988,5347.313,3806.125,15,1,49,,,14,20.889791183962114,20.5773,19.32934001056086,19.2822,17.41717557931586,17.4043,16.380349545098706,16.5313,16.376572095681972,16.0666,6.020599913279625,M5,3030,3.4810000000000003,-3.28,14.3,-2.52,1.874,,,1.24,1.446,3.277,5.94,0.58,0.311,,0.17,,,0.15,,,9.25,8.36,11.02,0.91,0.47,0.199,M5V,V  ,3.05,1.59,1.73,0.94,1.96,0.86,0.24,7.39,51.31601439076998,0.199,0.0398,0.25,2.9973947020704497,1.2079806881608066e+31,2.8571025232039085e+29,1.1532894188270483e+31,1.2304387258962846e+31,9.087047495513704e+28,7.082974670228428e+30,False,    ,2018-09-04 15:24:03.106634,0.0,stars_shortlist/M44/hlsp_k2sc_k2_llc_212072268-c05_kepler_v2_lc.fits,64.58833333333334,2306.6311186739113,9.775718517683929e+32,3421.5497827923923
737,737,212074153,0.664493,496,JS756,0.33,16.92,12.57,15.33,0.8066,0,Y,0.00834,,,,N,M,Y,,0.04545,2.15294,2,,,,,16.51,,0,1,All,2M,Simbad,131.452843,21.532373,133831314527259353,131.45264647,21.53234752,0.041,0.006,90,503635968,60,55900.41222222,5,54,18.222,0.0078,18.2596,0.0167,115000,17.0335,0.0045,17.1102,0.0036,115000,15.663,0.0069,15.7034,0.004,115000,15.0397,0.0123,15.0896,0.0025,115000,14.7257,0.0052,14.7616,0.0131,115000,KTWO212074153-C05,5,STAR,7,08 45 48.683,+21 31 56.54,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5011_GO5018_GO5024_GO5026_GO5032_GO5048_GO5097,-33.0,3.0,-15.0,3.0,,,21.161,0.085,,,,,18.495,0.008,17.062,0.005,15.655,0.005,14.894,0.005,13.463,0.023,12.872,0.024,12.568,0.024,16.507,gri,,,6597-301-1-0241-0320,,08454868+2131565,,2015-10-30 08:29:55,0.967,0.033,0.82,1255.062,1157.739,1008.034,15,1,49,,,14,18.491536373858573,18.222,17.065856307144823,17.0335,15.666933389009822,15.663,14.9437320178969,15.0397,14.901357498276393,14.7257,6.020599913279625,M3,3410,3.533,-1.97,11.14,-1.78,1.544,,1.263,1.181,1.079,2.42,4.6,0.579,0.252,0.122,,,,0.39,,,7.4,6.54,9.17,0.61,,0.369,M3V,V  ,2.67,1.46,1.2,0.67,1.37,0.65,0.2,6.77,126.62279942000255,0.369,0.0738,0.14499999999999955,4.949747468305833,6.638347629750242e+31,2.154128076781825e+30,6.361114917807284e+31,6.761763726573059e+31,9.38927071532123e+29,2.257582772077468e+31,False,    ,2018-09-04 15:24:03.279987,2.0,stars_shortlist/M44/hlsp_k2sc_k2_llc_212074153-c05_kepler_v2_lc.fits,64.68243055555557,2306.631187860934,4.377379106622244e+32,203.20885994679858
738,738,212074908,0.574339,547,JS231,0.95,12.93,10.2,13.66,0.2869,0,Y,0.00775,,,,N,Y,N,conf,0.00873,0.40865,2,,,,,12.83,,1,2,All,2M,Simbad,129.61746599999998,21.546126,133851296173725865,129.6173099,21.54605988,0.105,0.045,90,503635968,60,55728.64292824,5,77,14.0063,0.003,14.0659,0.0024,115000,13.088,,,,114724,12.628,,,,114724,12.34,,,,114724,12.0949,0.0038,12.1123,0.0029,115000,KTWO212074908-C05,5,STAR,7,08 38 28.190,+21 32 46.05,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5007_GO5018_GO5020_GO5024_GO5029_GO5032_GO5033_GO5048_GO5060_GO5064_GO5095,-40.9,2.2,-14.8,2.7,,,,,14.719,0.02,13.358,0.01,14.151,0.01,12.804,0.02,12.263,0.06,,,10.999,0.023,10.342,0.019,10.2,0.016,12.829,gri,,,,558-046746,08382819+2132460,,2015-10-30 07:24:18,1.0,0.0,0.968,142.869,134.92700000000002,127.819,15,2,50,,,14,14.179678116506127,14.0063,13.120651855633053,13.088,12.62207804629402,12.628,12.291781901643589,12.34,12.16052587459156,12.0949,6.020599913279625,K6,4230,3.626,-0.81,7.8,-0.9,1.24,1.439,0.617,1.1840000000000002,0.759,1.42,3.143,0.601,0.14800000000000002,0.049,,,,0.68,,,5.41,4.66,6.99,,,0.6609999999999999,K6V,,,,,,,,,,170.0980109612371,0.6609999999999999,0.13219999999999998,0.15500000000000025,8.02242949486002,5.035701647176669e+32,2.5190250697142726e+31,4.833134728058824e+32,5.035701647176669e+32,1.0476381153031872e+31,1.7972453895609597e+32,False,    ,2018-09-04 15:24:03.454845,0.0,stars_shortlist/M44/hlsp_k2sc_k2_llc_212074908-c05_kepler_v2_lc.fits,64.77652777777777,2306.631060982203,4.1893684051191136e+32,16.630911917023138
739,739,212075775,0.6249859999999999,227,,1.01,11.61,9.97,9.02,0.2018,0,Y,0.0083,,,,N,Y,N,,0.006640000000000001,0.26359,D,,8.88,,9.5,11.45,,2,2,All,2M,Simbad,130.15098600000002,21.561719,133871301511464722,130.15112523,21.56183464,0.001,0.001,90,806879232,96,55836.39929398,0,3,,,,,0,,,,,16416,11.9153,0.0711,12.4589,0.0025,16440,,,,,16416,,,,,16416,KTWO212075775-C05,5,STAR,7,08 40 36.235,+21 33 42.19,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5007_GO5012_GO5018_GO5024_GO5029_GO5032_GO5033_GO5048_GO5060_GO5095_GO5106,-35.7,1.8,-12.5,1.9,,,,,12.317,0.231,11.879,0.212,12.044,0.02,11.402,0.03,11.2,0.06,,,10.386,0.02,10.021,0.02,9.974,0.018000000000000002,11.453,gri,,1398-2168-1,,558-046846,08403623+2133421,,2015-10-30 09:11:16,1.0,0.0,0.984,98.778,93.015,94.756,15,2,50,,,14,,,,,,11.9153,,,,,6.020599913279625,G8,5490,3.734,-0.17,5.32,-0.17,0.737,0.8420000000000001,0.249,0.284,0.404,0.7859999999999999,1.768,0.342,0.08199999999999999,0.028,-0.057,-0.039,-0.018000000000000002,0.94,,,3.97,3.55,5.15,,,0.909,G8V,V  ,1.6,0.57,0.19,0.06,0.87,0.37,0.04,3.85,100.1665280070446,0.909,0.1818,0.06500000000000039,,2.7043319015679265e+33,1.7363675526318792e+32,2.5934780071909146e+33,2.7419529058106457e+33,4.858024644446043e+31,4.1038269262973694e+32,False,    ,2018-09-04 15:24:03.595367,0.0,stars_shortlist/M44/hlsp_k2sc_k2_llc_212075775-c05_kepler_v2_lc.fits,64.66361111111112,2306.631097798316,1.9027310962614925e+33,10.958112488208211
740,740,212075988,0.539697,524,JS156,0.62,13.89,11.12,13.98,0.6335,0,Y,0.00896,,,,N,Y,N,,0.01245,0.51515,D,,13.27,,,13.8,,2,2,All,2M,Simbad,129.240957,21.565496,133871292408409113,129.24080704,21.565441,0.005,0.002,90,503635968,60,55961.00403935,5,77,15.0501,0.0017,15.1123,0.0016,115000,13.9348,0.0015,13.9825,0.003,115000,13.3979,0.0016,13.4516,0.0032,115000,13.1765,0.0065,13.2116,0.0028,115000,13.0321,0.0055,13.0342,0.0008,115000,KTWO212075988-C05,5,STAR,7,08 36 57.830,+21 33 55.79,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5007_GO5018_GO5020_GO5024_GO5032_GO5048_GO5060_GO5095,-32.2,3.3,-14.1,4.5,,,,,15.720999999999998,0.01,14.408,0.02,15.194,0.01,13.812,0.03,13.209,0.06,,,11.953,0.025,11.274,0.021,11.119000000000002,0.02,13.805,gri,,,,558-046675,08365783+2133556,,2015-10-30 06:34:30,1.0,0.0,0.94,210.515,193.072,171.551,15,2,50,,,14,15.248065369423225,15.0501,13.966124191854256,13.9348,13.393623023337414,13.3979,13.120638969581835,13.1765,13.115094645985696,13.0321,6.020599913279625,K9,3940,3.595,-1.1,8.69,-1.18,1.382,1.5930000000000002,0.7909999999999999,1.21,0.866,1.699,3.584,0.625,0.184,0.101,,,,0.61,,,5.92,5.11,7.59,,,0.552,K9V,,,,,,,,,,65.06407098364788,0.552,0.1104,0.13000000000000034,11.368817000902073,2.642773792030384e+32,1.1828439019159225e+31,2.537039085564834e+32,2.897743840299961e+32,3.4757502608085713e+30,8.673992300987034e+31,False,    ,2018-09-04 15:24:03.724410,0.0,stars_shortlist/M44/hlsp_k2sc_k2_llc_212075988-c05_kepler_v2_lc.fits,64.87062500000002,2306.6310341163407,3.112443393083595e+32,26.313221787272063
741,741,212076402,0.545477,772,HSHJ367,0.17,18.91,14.03,0.66,0.4409,0,Y,0.00716,,,,N,N,N,,0.08092,2.58393,2,,,,,18.31,,0,2,All,2M,Simbad,130.358426,21.573695999999998,133881303583058938,130.35827679,21.57363513,0.004,0.004,90,503635968,60,56271.33971065,10,50,20.2078,0.06,20.3178,0.0199,115000,19.1019,0.0106,19.167,0.0308,115000,17.3543,0.0058,17.4031,0.0123,115000,16.5835,0.0039,16.6391,0.011000000000000001,115000,16.184,0.0055,16.24,0.0107,115000,KTWO212076402-C05,5,STAR,7,08 41 26.023,+21 34 25.31,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5011_GO5018_GO5024_GO5026_GO5048_GO5095,-38.0,4.0,-23.0,4.0,,,22.949,0.341,,,,,20.566,0.023,18.991,0.011,17.348,0.006999999999999999,16.382,0.008,14.85,0.038,14.372,0.045,14.034,0.058,18.313,gri,,,6597-301-2-0235-0312,,08412602+2134253,,2015-10-30 06:31:22,0.728,0.272,0.649,4602.883,3636.315,2776.717,15,1,49,,,14,20.498287297063086,20.2078,19.13929718047949,19.1019,17.362115994212612,17.3543,16.464970036349662,16.5835,16.414109177201453,16.184,6.020599913279625,M4.5,3100,3.491,-3.05,13.57,-2.31,1.72,,,1.23,1.345,3.073,5.64,0.564,0.301,,,,,0.18,,,8.79,7.93,10.52,0.81,,0.243,M4.5V,,,,,,,,,,85.44003745095898,0.243,0.0486,0.15499999999999936,8.402938474129153,1.9591152774737837e+31,4.988314402311465e+29,1.8841751121027363e+31,1.950113960413546e+31,1.9388935069428188e+29,6.95997016907608e+30,False,    ,2018-09-04 15:24:03.853329,0.0,stars_shortlist/M44/hlsp_k2sc_k2_llc_212076402-c05_kepler_v2_lc.fits,64.87062500000002,2306.631111887829,1.357879115294031e+33,2722.120150776427
742,742,212077095,0.494285,650,HSHJ510,0.58,16.02,11.53,1.13,0.9605,0,Y,0.00815,,,,N,N,Y,,0.06392,2.91814,2,,,,,14.72,neighbor is extended,0,1,All,2M,Simbad,132.318818,21.586761,133901323187484563,132.31867976,21.58671275,0.008,0.008,0,503636096,60,56140.00984954,10,69,17.1313,0.0108,17.1637,0.0054,115000,15.894,0.0062,15.9649,0.0091,115000,14.5253,0.0036,14.5769,0.0033,115000,13.9256,0.002,13.9974,0.0071,115000,13.6223,0.002,13.6469,0.0061,115000,KTWO212077095-C05,5,STAR,7,08 49 16.518,+21 35 12.34,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5018_GO5024_GO5032_GO5048_GO5095_GO5097,-30.6,5.1,-2.3,5.1,,,,,,,,,,,,,,,,,12.41,0.022,11.833,0.032,11.532,0.023,14.724,JHK,,,5037-301-5-0133-0230,558-047202,08491651+2135121,,2015-10-30 05:38:07,1.0,0.0001,0.853,1205.126,1163.486,1049.594,10,2,30,,,14,17.40423507789928,17.1313,15.926944158149276,15.894,14.529806601629279,14.5253,13.826443604077596,13.9256,13.80557585880056,13.6223,6.020599913279625,M3.5,3250,3.512,-2.27,12.19,-2.07,1.602,,1.467,1.2,1.178,2.68,5.0,0.5579999999999999,0.269,0.132,,,,0.28,,,8.02,7.19,9.92,0.66,,0.29100000000000004,M3.5V,,,,,,,,,,109.69655114431325,0.29100000000000004,0.058200000000000016,0.375,5.622221536012255,3.404552152809507e+31,9.817374889102762e+29,3.2642387909432743e+31,3.388909656562385e+31,4.1490775073572245e+29,2.926219821264045e+31,False,    ,2018-09-04 15:24:04.011862,4.0,stars_shortlist/M44/hlsp_k2sc_k2_llc_212077095-c05_kepler_v2_lc.fits,64.88944444444445,2306.6312377202194,2.1912057812010915e+32,223.1967105211923
743,743,212077235,0.527393,641,AD 1459,0.61,13.63,11.21,16.16,0.2908,0,Y,0.00748,,,,N,M,N,,0.01038,0.2802,2,,,,,13.69,,1,2,All,2M,Simbad,127.793522,21.58956400000001,133901277934808001,127.79338426,21.58949288,0.011,0.004,0,235200512,28,55908.97182869999,10,86,14.5519,0.0029,14.5979,0.0035,115000,13.5844,0.0071,13.6409,0.0058,16875832,13.317,,,,114724,13.0824,0.0041,13.1334,0.0024,115000,12.978,0.0022,12.9922,0.0031,115000,KTWO212077235-C05,5,STAR,7,08 31 10.445,+21 35 22.43,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5007_GO5018_GO5020_GO5024_GO5048_GO5060_GO5095,-32.7,2.1,-15.9,2.4,,,,,15.236,0.07,14.033,0.07,14.737,0.03,13.553,0.01,13.247,0.065,,,11.917,0.022,11.337,0.022,11.206,0.02,13.694,gri,,,,558-046399,08311044+2135224,,2015-10-30 08:22:01,1.0,0.0,0.918,282.083,260.66200000000003,233.935,20,1,69,,,22,14.711711079306426,14.5519,13.617608177401385,13.5844,13.310325367813238,13.317,13.038061150552714,13.0824,13.034563498524447,12.978,6.020599913279625,K7,4070,3.61,-0.95,8.15,-0.98,1.308,1.506,0.688,1.221,0.8059999999999999,1.529,3.33,0.617,0.162,0.057,,,,0.65,,,5.6,4.82,7.18,,,0.654,K7V,V  ,2.56,1.34,0.54,0.3,1.01,0.6,0.11,5.77,117.89826122396376,0.654,0.1308,0.15500000000000025,5.5887722265270385,4.1885141922036e+32,1.9838344959844689e+31,4.055061462124832e+32,4.227270036854636e+32,7.147105161803677e+30,1.5087155904928934e+32,False,    ,2018-09-04 15:24:04.142116,0.0,stars_shortlist/M44/hlsp_k2sc_k2_llc_212077235-c05_kepler_v2_lc.fits,64.73888888888891,2306.6309377719517,5.1967563912905385e+32,26.195513798199542
744,744,212078299,0.728038,603,HSHJ498,0.24,18.08,13.18,1.59,0.2697,0,Y,0.00762,,,,N,N,N,,0.03084,0.74947,2,,,,,17.45,,0,2,All,2M,Simbad,131.538321,21.608027,133931315381900111,131.53811175,21.60797177,0.006999999999999999,0.004,0,503635968,60,56079.23181713,10,75,19.2963,0.0101,19.3949,0.0201,115000,18.0755,0.0057,18.176,0.0059,115000,16.5029,0.0029,16.5742,0.0034,115000,15.773,0.0057,15.8376,0.0051,115000,15.3962,0.0085,15.4199,0.0049,115000,KTWO212078299-C05,5,STAR,7,08 46 09.196,+21 36 28.90,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5018_GO5024_GO5026_GO5048_GO5095,-38.0,3.0,-18.0,3.0,,,22.13300000000001,0.21,,,,,19.59,0.013,18.133,0.006999999999999999,16.53,0.005,15.633,0.006,14.149,0.027000000000000003,13.451,0.03,13.18,0.03,17.448,gri,,,5045-301-5-0140-0390,,08460919+2136288,,2015-10-30 06:36:42,1.0,0.0,0.731,1668.0079999999994,1358.233,1125.226,15,1,49,,,14,19.5825736326186,19.2963,18.1115913809929,18.0755,16.50986590234797,16.5029,15.659597186288314,15.773,15.61383462676286,15.3962,6.020599913279625,M3.5,3250,3.512,-2.27,12.19,-2.07,1.602,,1.467,1.2,1.178,2.68,5.0,0.5579999999999999,0.269,0.132,,,,0.28,,,8.02,7.19,9.92,0.66,,0.29100000000000004,M3.5V,,,,,,,,,,109.69655114431325,0.29100000000000004,0.058200000000000016,0.375,9.216154295583381,3.404552152809507e+31,9.817374889102762e+29,3.2642387909432743e+31,3.388909656562385e+31,4.1490775073572245e+29,2.926219821264045e+31,False,    ,2018-09-04 15:24:04.310238,2.0,stars_shortlist/M44/hlsp_k2sc_k2_llc_212078299-c05_kepler_v2_lc.fits,64.70125000000002,2306.631191857239,3.9296720248612706e+32,400.27727057904116
745,745,212078515,0.55613,728,AD 1407,0.17,19.15,14.0,1.32,0.1354,0,Y,0.00873,,,,N,M,Y,,0.06108,1.32241,2,,,,,17.52,,0,2,All,2M,Simbad,127.70215400000001,21.612593,133931277020475614,127.70200687,21.61252121,0.003,0.002,90,1443160064,172,55971.03854167,22,77,20.3982,0.0178,20.5044,0.0267,115000,19.1879,0.0068,19.2884,0.0083,115000,17.4593,0.006,17.5473,0.0065,115000,16.6897,0.0054,16.743,0.0057,115000,16.2744,0.0033,16.3456,0.012,115000,KTWO212078515-C05,5,STAR,7,08 30 48.517,+21 36 45.33,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5011_GO5018_GO5024_GO5026_GO5048_GO5095,,,,,,,,,,,,,,,,,,,,,14.981,0.037000000000000005,14.444,0.049,14.0,0.053,17.517,JHK,,,,,08304851+2136453,,2015-10-30 06:22:51,0.865,0.136,0.638,10126.777,9087.583,7397.5,20,1,69,,,14,20.694628816941194,20.3982,19.22742341656785,19.1879,17.468377621140107,17.4593,16.563381373864466,16.6897,16.523551945449118,16.2744,6.020599913279625,M4.5,3100,3.491,-3.05,13.57,-2.31,1.72,,,1.23,1.345,3.073,5.64,0.564,0.301,,,,,0.18,,,8.79,7.93,10.52,0.81,,0.243,M4.5V,,,,,,,,,,85.44003745095898,0.243,0.0486,0.15499999999999936,11.24444307202451,1.9591152774737837e+31,4.988314402311465e+29,1.8841751121027363e+31,1.950113960413546e+31,1.9388935069428188e+29,6.95997016907608e+30,False,    ,2018-09-04 15:24:04.439552,0.0,stars_shortlist/M44/hlsp_k2sc_k2_llc_212078515-c05_kepler_v2_lc.fits,64.77652777777777,2306.630930686915,2.568468820276415e+33,5148.971402216043
