K2 ID,Dataset Name,Campaign,Object type,Data Release,RA (J2000),Dec (J2000),Target Type,Archive Class,Ref,Actual Start Time,Actual End Time,Investigation ID,RA PM,RA PM Err,Dec PM,Dec PM Err,Plx,Plx Err,U Mag,U Mag Err,B Mag,B Mag Err,V Mag,V Mag Err,G Mag,G Mag Err,R Mag,R Mag Err,I Mag,I Mag Err,Z Mag,Z Mag Err,J Mag,J Mag Err,H Mag,H Mag Err,K Mag,K Mag Err,KEP Mag,Kep Flag,Hip ID,Tyc ID,SDSS ID,UCAC ID,2MASS ID,2MASS Flag,Processing Date,crowding,contamination,flux fraction,cdpp3,cdpp6,cdpp12,Module,Output,Channel,Nearest Neighbor,Nomad ID,High-Level Science Products
integer,string,integer,substring,string,ra,dec,ustring,string,integer,datetime,datetime,string,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,string,integer,string,string,string,string,string,datetime,float,float,float,float,float,float,integer,integer,integer,float,string,integer
211959487,KTWO211959487-C05,5,STAR,7,08 41 54.769,+19 37 00.99,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5018_GO5024_GO5026_GO5048_GO5095,-41.000,12.000,-15.000,12.000,,,26.397,0.263,,,,,21.505,0.045,19.932,0.019,18.115,0.009,17.117,0.013,15.530,0.054,14.811,0.060,14.537,0.080,19.132,gri,,,5061-301-6-0115-0597,,08415476+1937009,,2015-10-30 05:59:26,0.860,0.140,0.564,7020.982,5505.631,4283.455,14,1,45,,,22
211959487,KTWO211959487-C16,16,STAR,23,08 41 54.769,+19 37 00.99,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16022_GO16060,-41.000,12.000,-15.000,12.000,,,26.397,0.263,,,,,21.505,0.045,19.932,0.019,18.115,0.009,17.117,0.013,15.530,0.054,14.811,0.060,14.537,0.080,19.132,gri,,,5061-301-6-0115-0597,,08415476+1937009,,2018-05-24 17:15:02,0.781,0.219,0.796,,,,8,4,24,,,22
211959502,KTWO211959502-C05,5,STAR,7,08 36 54.043,+19 37 01.88,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5018_GO5024_GO5026_GO5048_GO5095,-32.000,3.000,-16.000,3.000,,,22.170,0.229,,,,,20.203,0.020,18.722,0.010,17.100,0.006,16.192,0.008,14.652,0.030,14.096,0.037,13.812,0.030,18.031,gri,,,5045-301-3-0122-0441,,08365404+1937018,,2015-10-30 06:47:34,0.949,0.051,0.561,4001.717,3617.687,3007.889,14,2,46,,,14
211959522,KTWO211959522-C05,5,STAR,7,08 37 27.548,+19 37 03.11,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5007_GO5012_GO5018_GO5024_GO5029_GO5033_GO5048_GO5060_GO5095_GO5104_GO5106,-32.600,2.400,-13.600,2.500,,,,,12.258,0.302,11.529,0.188,11.985,0.020,11.384,0.020,11.208,0.040,,,10.252,0.027,9.891,0.033,9.806,0.018,11.441,gri,,1395-2081-1,,549-045342,08372755+1937033,,2015-10-30 05:25:38,0.998,0.002,1.000,292.505,289.660,292.957,14,2,46,,,14
211959779,KTWO211959779-C05,5,STAR,7,08 40 09.682,+19 37 17.13,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5007_GO5012_GO5018_GO5024_GO5029_GO5033_GO5048_GO5060_GO5095_GO5101_GO5104_GO5106,-34.500,0.800,-11.100,1.700,,,,,12.808,0.041,11.973,0.020,12.371,0.010,11.715,0.010,11.550,0.020,,,10.556,0.020,10.240,0.021,10.133,0.020,11.796,gri,,,,549-045474,08400968+1937170,,2015-10-30 07:03:10,1.000,0.000,0.973,168.290,163.548,168.301,14,2,46,,,22
211959779,KTWO211959779-C16,16,STAR,23,08 40 09.682,+19 37 17.13,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16009_GO16020_GO16021_GO16022_GO16031_GO16060,-34.500,0.800,-11.100,1.700,,,,,12.808,0.041,11.973,0.020,12.371,0.010,11.715,0.010,11.550,0.020,,,10.556,0.020,10.240,0.021,10.133,0.020,11.796,gri,,,,549-045474,08400968+1937170,,2018-05-24 17:15:04,1.000,0.000,0.975,508.862,492.027,471.315,8,4,24,,,22
211959786,KTWO211959786-C05,5,STAR,7,08 36 14.094,+19 37 17.37,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5007_GO5018_GO5020_GO5024_GO5029_GO5033_GO5048_GO5095_GO5106,-30.100,1.300,-9.100,1.300,,,,,13.507,0.030,12.561,0.031,13.017,0.010,12.242,0.010,11.998,0.010,,,10.931,0.023,10.467,0.023,10.363,0.019,12.304,gri,,,,549-045288,08361410+1937174,,2015-10-30 07:37:22,0.985,0.015,0.958,104.760,99.979,97.897,14,2,46,,,14
211959857,KTWO211959857-C05,5,STAR,7,08 41 20.443,+19 37 22.52,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5018_GO5024_GO5048_GO5054_GO5060_GO5095,-33.000,3.600,-6.800,3.800,,,,,17.443,0.115,15.983,0.064,16.761,0.010,15.323,0.070,14.377,0.040,,,12.676,0.022,11.956,0.026,11.789,0.024,15.092,gri,,,,549-045543,08412044+1937224,,2015-10-30 05:19:01,1.000,0.000,0.873,494.425,454.069,401.472,14,1,45,,,22
211959857,KTWO211959857-C16,16,STAR,23,08 41 20.443,+19 37 22.52,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16022_GO16031_GO16052_GO16060,-33.000,3.600,-6.800,3.800,,,,,17.443,0.115,15.983,0.064,16.761,0.010,15.323,0.070,14.377,0.040,,,12.676,0.022,11.956,0.026,11.789,0.024,15.092,gri,,,,549-045543,08412044+1937224,,2018-05-24 17:15:05,1.000,0.000,0.435,,,,8,4,24,,,22
211959869,KTWO211959869-C05,5,STAR,7,08 42 43.718,+19 37 23.37,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5007_GO5018_GO5020_GO5024_GO5029_GO5033_GO5048_GO5095_GO5104_GO5106,-39.800,2.700,-12.700,1.400,,,,,13.114,0.020,12.109,0.010,12.608,0.010,11.755,0.020,11.509,0.010,,,10.371,0.022,9.915,0.021,9.800,0.020,11.839,gri,,,,549-045606,08424372+1937234,,2015-10-30 08:07:40,1.000,0.000,0.987,66.332,65.595,62.890,14,1,45,,,14
211960587,KTWO211960587-C05,5,STAR,7,08 40 33.463,+19 38 00.96,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5007_GO5012_GO5018_GO5020_GO5024_GO5029_GO5033_GO5048_GO5060_GO5095_GO5104_GO5106,-36.100,1.500,-11.700,1.800,,,,,13.094,0.041,12.198,0.010,12.632,0.010,11.901,0.010,11.718,0.010,,,10.706,0.023,10.262,0.021,10.169,0.018,11.992,gri,,,,549-045501,08403347+1938009,,2015-10-30 05:21:24,1.000,5.000e-4,0.976,208.959,191.849,199.325,14,2,46,,,22
211960587,KTWO211960587-C16,16,STAR,23,08 40 33.463,+19 38 00.96,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16009_GO16020_GO16021_GO16022_GO16031_GO16052_GO16060,-36.100,1.500,-11.700,1.800,,,,,13.094,0.041,12.198,0.010,12.632,0.010,11.901,0.010,11.718,0.010,,,10.706,0.023,10.262,0.021,10.169,0.018,11.992,gri,,,,549-045501,08403347+1938009,,2018-05-24 17:15:31,1.000,0.000,0.972,128.588,118.814,125.563,8,4,24,,,22
211960649,KTWO211960649-C05,5,STAR,7,08 41 19.925,+19 38 04.73,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5024_GO5060_GO5095,-37.800,2.100,-11.300,3.300,,,,,14.751,0.010,13.555,0.030,14.197,0.035,13.085,0.010,12.724,0.010,,,11.455,0.023,10.896,0.021,10.762,0.020,13.166,gri,,,,549-045541,08411992+1938047,,2015-10-30 08:59:08,1.000,0.000,0.964,279.850,275.167,260.192,14,1,45,,,22
211960649,KTWO211960649-C16,16,STAR,23,08 41 19.925,+19 38 04.73,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16021_GO16022_GO16031_GO16052_GO16060,-37.800,2.100,-11.300,3.300,,,,,14.751,0.010,13.555,0.030,14.197,0.035,13.085,0.010,12.724,0.010,,,11.455,0.023,10.896,0.021,10.762,0.020,13.166,gri,,,,549-045541,08411992+1938047,,2018-05-24 17:15:32,1.000,0.000,0.959,138.138,124.066,118.584,8,4,24,,,22
211961037,KTWO211961037-C05,5,STAR,7,08 35 45.161,+19 38 26.10,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5007_GO5018_GO5020_GO5024_GO5029_GO5033_GO5048_GO5060_GO5095_GO5106,-29.000,2.900,-9.300,1.700,,,,,13.955,0.040,12.925,0.031,13.458,0.020,12.561,0.020,12.293,0.010,,,11.119,0.022,10.676,0.025,10.539,0.017,12.643,gri,,,,549-045266,08354516+1938262,,2015-10-30 08:00:41,1.000,0.000,0.967,236.091,231.590,218.927,14,2,46,,,14
211964245,KTWO211964245-C05,5,STAR,7,08 50 13.686,+19 41 24.08,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5018_GO5024_GO5026_GO5048,,,,,,,,,,,,,,,,,,,,,15.750,0.058,14.946,0.075,14.509,0.070,17.227,J,,,,,08501368+1941240,,2015-10-30 06:02:10,1.000,0.000,0.759,4833.920,3818.275,2965.892,9,3,27,,,22
211964245,KTWO211964245-C16,16,STAR,23,08 50 13.686,+19 41 24.08,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16022_GO16031_GO16060,,,,,,,,,,,,,,,,,,,,,15.750,0.058,14.946,0.075,14.509,0.070,17.227,J,,,,,08501368+1941240,,2018-05-24 17:16:15,1.000,0.000,0.785,4884.273,3627.568,2640.295,13,3,43,,,22
211966629,KTWO211966629-C05,5,STAR,7,08 43 56.723,+19 43 32.26,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5007_GO5018_GO5020_GO5024_GO5029_GO5033_GO5048_GO5060_GO5095,-38.700,1.400,-14.300,1.900,,,,,14.376,0.030,13.243,0.010,13.864,0.010,12.822,0.020,12.505,0.010,,,11.236,0.022,10.689,0.021,10.527,0.022,12.913,gri,,,,549-045655,08435672+1943323,,2015-10-30 05:04:40,1.000,0.000,0.955,140.904,137.671,126.635,14,4,48,,,22
211966629,KTWO211966629-C16,16,STAR,23,08 43 56.723,+19 43 32.26,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16009_GO16020_GO16021_GO16022_GO16031_GO16052_GO16060,-38.700,1.400,-14.300,1.900,,,,,14.376,0.030,13.243,0.010,13.864,0.010,12.822,0.020,12.505,0.010,,,11.236,0.022,10.689,0.021,10.527,0.022,12.913,gri,,,,549-045655,08435672+1943323,,2018-05-24 17:17:00,1.000,0.000,0.951,216.022,205.447,206.306,8,1,21,,,22
211966707,KTWO211966707-C05,5,STAR,7,08 26 17.455,+19 43 35.80,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5011_GO5018_GO5024_GO5026_GO5048_GO5095,-34.000,3.000,-10.000,3.000,,,21.228,0.107,,,,,18.933,0.009,17.506,0.005,16.090,0.004,15.326,0.005,13.896,0.025,13.242,0.025,12.981,0.024,16.943,gri,,,5045-301-6-0107-0311,,08261745+1943357,,2015-10-30 07:52:25,1.000,0.000,0.839,2628.242,2423.326,2270.833,19,4,68,,,14
211967293,KTWO211967293-C05,5,STAR,7,08 40 56.690,+19 44 05.21,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5007_GO5012_GO5018_GO5020_GO5024_GO5029_GO5033_GO5048_GO5060_GO5095_GO5104_GO5106,-33.700,2.100,-11.200,1.500,,,,,13.095,0.010,12.198,0.010,12.623,0.020,11.920,0.010,11.713,0.020,,,10.719,0.025,10.315,0.026,10.213,0.020,11.986,gri,,,,549-045523,08405669+1944052,,2015-10-30 09:21:09,1.000,0.000,0.967,167.020,158.954,152.127,14,4,48,,,22
211967293,KTWO211967293-C16,16,STAR,23,08 40 56.690,+19 44 05.21,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16009_GO16020_GO16021_GO16022_GO16031_GO16052_GO16060,-33.700,2.100,-11.200,1.500,,,,,13.095,0.010,12.198,0.010,12.623,0.020,11.920,0.010,11.713,0.020,,,10.719,0.025,10.315,0.026,10.213,0.020,11.986,gri,,,,549-045523,08405669+1944052,,2018-05-24 17:17:01,1.000,0.000,0.973,230.118,221.714,212.179,8,4,24,,,22
211967873,KTWO211967873-C05,5,STAR,7,08 43 32.383,+19 44 37.74,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5007_GO5018_GO5020_GO5024_GO5029_GO5033_GO5048_GO5060_GO5095_GO5106,-40.800,1.000,-13.000,1.700,,,,,13.246,0.020,12.309,0.020,12.769,0.010,12.022,0.010,11.789,0.020,,,10.755,0.023,10.320,0.021,10.218,0.022,12.083,gri,,,,549-045640,08433239+1944378,,2015-10-30 07:06:04,1.000,0.000,0.976,172.020,170.336,159.226,14,4,48,,,22
211967873,KTWO211967873-C16,16,STAR,23,08 43 32.383,+19 44 37.74,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16009_GO16020_GO16021_GO16022_GO16031_GO16052_GO16060,-40.800,1.000,-13.000,1.700,,,,,13.246,0.020,12.309,0.020,12.769,0.010,12.022,0.010,11.789,0.020,,,10.755,0.023,10.320,0.021,10.218,0.022,12.083,gri,,,,549-045640,08433239+1944378,,2018-05-24 17:17:12,1.000,0.000,0.994,103.069,97.133,98.770,8,1,21,,,22
211968029,KTWO211968029-C05,5,STAR,7,08 41 59.345,+19 44 45.08,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5006_GO5018_GO5024_GO5048_GO5095,-36.500,5.200,-14.100,3.900,,,,,,,,,,,,,,,,,12.743,0.022,12.073,0.026,11.889,0.019,14.981,JHK,,,,549-045575,08415935+1944452,,2015-10-30 05:57:48,1.000,0.000,0.802,618.330,584.670,516.040,14,4,48,,,22
211968029,KTWO211968029-C16,16,STAR,23,08 41 59.345,+19 44 45.08,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16022_GO16031_GO16052_GO16060,-36.500,5.200,-14.100,3.900,,,,,,,,,,,,,,,,,12.743,0.022,12.073,0.026,11.889,0.019,14.981,JHK,,,,549-045575,08415935+1944452,,2018-05-24 17:17:12,1.000,0.000,0.893,,,,8,4,24,,,22
211968088,KTWO211968088-C05,5,STAR,7,08 41 28.684,+19 44 48.05,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5007_GO5018_GO5024_GO5029_GO5033_GO5048_GO5060_GO5104,-39.100,0.500,-14.100,0.500,,,,,11.605,0.020,10.933,0.020,11.221,0.030,10.761,0.010,10.664,0.010,,,9.812,0.022,9.549,0.023,9.469,0.018,10.831,gri,,,,549-045546,08412869+1944481,,2015-10-30 07:49:50,1.000,0.000,1.000,133.552,132.345,126.945,14,4,48,,,22
211968088,KTWO211968088-C16,16,STAR,23,08 41 28.684,+19 44 48.05,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16009_GO16021_GO16022_GO16031_GO16060_GO16065,-39.100,0.500,-14.100,0.500,,,,,11.605,0.020,10.933,0.020,11.221,0.030,10.761,0.010,10.664,0.010,,,9.812,0.022,9.549,0.023,9.469,0.018,10.831,gri,,,,549-045546,08412869+1944481,,2018-05-24 17:17:12,1.000,0.000,1.000,241.930,230.194,257.233,8,4,24,,,22
211968228,KTWO211968228-C05,5,STAR,7,08 40 13.782,+19 44 55.95,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5018_GO5024_GO5048_GO5054_GO5060_GO5095,-29.200,3.700,-9.700,3.900,,,,,17.693,0.127,16.039,0.066,16.936,0.080,15.506,0.010,14.475,0.050,,,12.752,0.023,12.065,0.023,11.881,0.022,15.213,gri,,,5038-301-3-0027-0353,549-045479,08401378+1944559,,2015-10-30 05:19:22,1.000,0.000,0.866,521.421,460.356,393.778,14,3,47,,,22
211968228,KTWO211968228-C16,16,STAR,23,08 40 13.782,+19 44 55.95,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16022_GO16031_GO16052_GO16060,-29.200,3.700,-9.700,3.900,,,,,17.693,0.127,16.039,0.066,16.936,0.080,15.506,0.010,14.475,0.050,,,12.752,0.023,12.065,0.023,11.881,0.022,15.213,gri,,,5038-301-3-0027-0353,549-045479,08401378+1944559,,2018-05-24 17:17:13,1.000,0.000,0.871,753.267,680.130,649.539,8,4,24,,,22
211968460,KTWO211968460-C05,5,STAR,7,08 48 30.578,+19 45 07.27,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5018_GO5024_GO5026_GO5048_GO5095,,,,,,,,,,,,,,,,,,,,,15.451,0.054,14.852,0.072,14.557,0.071,17.813,JHK,,,,,08483057+1945072,,2015-10-30 05:10:00,1.000,0.000,0.664,3992.942,2909.117,2154.992,9,3,27,,,14
211968779,KTWO211968779-C05,5,STAR,7,08 39 05.119,+19 45 26.42,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5018_GO5024_GO5026_GO5048_GO5095,-36.000,3.000,-13.000,3.000,,,22.129,0.214,,,,,19.369,0.011,17.942,0.006,16.372,0.005,15.547,0.006,14.010,0.024,13.424,0.030,13.164,0.028,17.271,gri,,,5045-301-3-0125-0381,,08390512+1945264,,2015-10-30 05:10:34,1.000,0.000,0.688,2244.933,1976.524,1610.240,14,3,47,,,22
211968779,KTWO211968779-C16,16,STAR,23,08 39 05.119,+19 45 26.42,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16022_GO16031_GO16060_GO16071,-36.000,3.000,-13.000,3.000,,,22.129,0.214,,,,,19.369,0.011,17.942,0.006,16.372,0.005,15.547,0.006,14.010,0.024,13.424,0.030,13.164,0.028,17.271,gri,,,5045-301-3-0125-0381,,08390512+1945264,,2018-05-24 17:17:14,1.000,0.000,0.747,,,,8,4,24,,,22
211969273,KTWO211969273-C05,5,STAR,7,08 38 27.733,+19 45 55.63,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5018_GO5024_GO5048_GO5095,-35.000,3.700,-12.500,3.900,,,,,,,,,,,,,,,,,12.630,0.026,11.969,0.030,11.765,0.021,14.904,JHK,,,5045-301-3-0124-0387,549-045390,08382772+1945556,,2015-10-30 08:40:13,1.000,0.000,0.855,707.919,674.588,627.174,14,3,47,,,22
211969273,KTWO211969273-C16,16,STAR,23,08 38 27.733,+19 45 55.63,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16022_GO16031_GO16052_GO16060_GO16071,-35.000,3.700,-12.500,3.900,,,,,,,,,,,,,,,,,12.630,0.026,11.969,0.030,11.765,0.021,14.904,JHK,,,5045-301-3-0124-0387,549-045390,08382772+1945556,,2018-05-24 17:17:15,1.000,0.000,0.881,710.442,656.434,571.695,8,4,24,,,22
211969494,KTWO211969494-C05,5,STAR,7,08 43 20.194,+19 46 08.55,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5007_GO5018_GO5024_GO5029_GO5033_GO5048_GO5060,-40.900,1.500,-14.100,1.500,,,,,11.322,0.073,10.862,0.071,11.049,0.020,10.598,0.020,10.497,0.030,,,9.659,0.023,9.416,0.021,9.359,0.018,10.663,gri,,1396-21-1,,549-045632,08432019+1946086,,2015-10-30 07:55:54,1.000,0.000,1.000,108.096,105.937,110.792,14,4,48,,,22
211969494,KTWO211969494-C16,16,STAR,23,08 43 20.194,+19 46 08.55,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16009_GO16021_GO16022_GO16031_GO16060_GO16065,-40.900,1.500,-14.100,1.500,,,,,11.322,0.073,10.862,0.071,11.049,0.020,10.598,0.020,10.497,0.030,,,9.659,0.023,9.416,0.021,9.359,0.018,10.663,gri,,1396-21-1,,549-045632,08432019+1946086,,2018-05-24 17:17:36,1.000,0.000,1.000,,,,8,1,21,,,22
211969807,KTWO211969807-C05,5,STAR.Exoplanet,7,08 38 32.820,+19 46 25.78,LC,KLC,1,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5006_GO5007_GO5018_GO5024_GO5048_GO5095,-34.700,3.900,-6.500,4.000,,,,,,,,,,,,,,,,,12.878,0.025,12.252,0.022,12.014,0.021,15.149,JHK,,,5045-301-3-0124-0415,549-045393,08383283+1946256,,2015-10-30 07:56:39,1.000,0.000,0.828,402.477,343.899,307.931,14,3,47,,,22
211969807,KTWO211969807-C16,16,STAR.Exoplanet,23,08 38 32.820,+19 46 25.78,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16011_GO16015_GO16022_GO16031_GO16052_GO16060_GO16075_GO16077_GO16902,-34.700,3.900,-6.500,4.000,,,,,,,,,,,,,,,,,12.878,0.025,12.252,0.022,12.014,0.021,15.149,JHK,,,5045-301-3-0124-0415,549-045393,08383283+1946256,,2018-05-24 17:17:36,1.000,0.000,0.866,,,,8,4,24,,,22
211970147,KTWO211970147-C05,5,STAR.Exoplanet,7,08 40 13.451,+19 46 43.72,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5007_GO5018_GO5020_GO5024_GO5029_GO5033_GO5048_GO5060_GO5095_GO5101,-37.100,3.000,-14.300,2.000,,,,,14.318,0.046,13.200,0.010,13.782,0.020,12.760,0.020,12.482,0.030,,,11.282,0.022,10.739,0.020,10.640,0.020,12.872,gri,,,,549-045478,08401345+1946436,,2015-10-30 06:15:06,1.000,0.000,0.960,121.595,117.710,112.614,14,3,47,,,22
211970147,KTWO211970147-C16,16,STAR.Exoplanet,23,08 40 13.451,+19 46 43.72,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16009_GO16015_GO16020_GO16021_GO16022_GO16031_GO16052_GO16060_GO16075_GO16101_GO16902,-37.100,3.000,-14.300,2.000,,,,,14.318,0.046,13.200,0.010,13.782,0.020,12.760,0.020,12.482,0.030,,,11.282,0.022,10.739,0.020,10.640,0.020,12.872,gri,,,,549-045478,08401345+1946436,,2018-05-24 17:17:37,1.000,0.000,0.959,,,,8,4,24,,,22
211970427,KTWO211970427-C05,5,STAR,7,08 39 09.853,+19 46 58.90,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5006_GO5018_GO5020_GO5024_GO5039_GO5048_GO5054_GO5060_GO5095,-34.900,3.700,-14.800,3.800,,,,,17.701,0.070,16.089,0.070,16.965,0.080,15.551,0.080,14.260,0.020,,,12.181,0.020,11.540,0.020,11.347,0.020,15.071,gri,,,5045-301-3-0125-0422,549-045427,08390986+1946589,,2015-10-30 06:28:14,1.000,0.000,0.849,703.758,666.254,664.070,14,3,47,,,24
211970427,KTWO211970427-C16,16,STAR,23,08 39 09.853,+19 46 58.90,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16022_GO16031_GO16052_GO16060_GO16071,-34.900,3.700,-14.800,3.800,,,,,17.701,0.070,16.089,0.070,16.965,0.080,15.551,0.080,14.260,0.020,,,12.181,0.020,11.540,0.020,11.347,0.020,15.071,gri,,,5045-301-3-0125-0422,549-045427,08390986+1946589,,2018-05-24 17:17:37,1.000,0.000,0.492,1857.794,1753.010,1620.514,8,4,24,,,24
211970517,KTWO211970517-C05,5,STAR,7,08 45 26.305,+19 47 03.82,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5011_GO5018_GO5024_GO5048_GO5095_GO5097,-31.000,4.100,-14.900,4.100,,,,,,,,,,,,,,,,,12.619,0.023,12.021,0.022,11.720,0.023,14.995,JHK,,,5037-301-2-0123-0252,549-045711,08452630+1947040,,2015-10-30 05:24:32,1.000,0.000,0.842,618.691,565.816,488.773,14,4,48,,,22
211970517,KTWO211970517-C16,16,STAR,23,08 45 26.305,+19 47 03.82,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16022_GO16031_GO16052_GO16060,-31.000,4.100,-14.900,4.100,,,,,,,,,,,,,,,,,12.619,0.023,12.021,0.022,11.720,0.023,14.995,JHK,,,5037-301-2-0123-0252,549-045711,08452630+1947040,,2018-05-24 17:17:37,1.000,0.000,0.908,339.987,283.161,244.109,8,1,21,,,22
211970520,KTWO211970520-C05,5,STAR,7,08 40 04.159,+19 47 04.04,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5007_GO5018_GO5020_GO5024_GO5029_GO5033_GO5048_GO5060_GO5095_GO5104,-32.800,0.600,-11.700,2.100,,,,,12.899,0.020,12.030,0.010,12.443,0.010,11.768,0.040,11.566,0.030,,,10.507,0.022,10.123,0.023,10.004,0.020,11.829,gri,,,,549-045465,08400416+1947039,,2015-10-30 05:24:20,1.000,0.000,0.982,223.642,223.668,211.213,14,3,47,,,22
211970520,KTWO211970520-C16,16,STAR,23,08 40 04.159,+19 47 04.04,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16009_GO16021_GO16022_GO16031_GO16052_GO16060_GO16065,-32.800,0.600,-11.700,2.100,,,,,12.899,0.020,12.030,0.010,12.443,0.010,11.768,0.040,11.566,0.030,,,10.507,0.022,10.123,0.023,10.004,0.020,11.829,gri,,,,549-045465,08400416+1947039,,2018-05-24 17:17:37,1.000,0.000,0.972,,,,8,4,24,,,22
211970613,KTWO211970613-C05,5,STAR,7,08 39 06.955,+19 47 08.03,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5018_GO5024_GO5026_GO5048_GO5095,-32.000,4.000,-18.000,4.000,,,23.196,0.523,,,,,21.195,0.039,19.616,0.018,17.789,0.007,16.752,0.010,15.126,0.039,14.545,0.048,14.144,0.061,18.811,gri,,,5045-301-3-0125-0530,,08390695+1947080,,2015-10-30 05:21:01,0.875,0.125,0.508,13216.592,11380.564,9401.432,14,3,47,,,22
211970613,KTWO211970613-C16,16,STAR,23,08 39 06.955,+19 47 08.03,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16022_GO16060,-32.000,4.000,-18.000,4.000,,,23.196,0.523,,,,,21.195,0.039,19.616,0.018,17.789,0.007,16.752,0.010,15.126,0.039,14.545,0.048,14.144,0.061,18.811,gri,,,5045-301-3-0125-0530,,08390695+1947080,,2018-05-24 17:17:37,0.883,0.117,0.477,9284.463,7569.687,5854.363,8,4,24,,,22
211970678,KTWO211970678-C05,5,STAR,7,08 39 29.401,+19 47 11.80,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5007_GO5018_GO5020_GO5024_GO5029_GO5033_GO5048_GO5095_GO5101_GO5106,-34.800,1.600,-9.700,1.600,,,,,13.624,0.020,12.619,0.031,13.124,0.010,12.253,0.010,11.965,0.020,,,10.739,0.025,10.222,0.021,10.065,0.018,12.313,gri,,,,549-045440,08392940+1947118,,2015-10-30 06:46:27,1.000,0.000,0.981,115.845,104.568,97.473,14,3,47,,,22
211970678,KTWO211970678-C16,16,STAR,23,08 39 29.401,+19 47 11.80,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16009_GO16020_GO16021_GO16022_GO16031_GO16052_GO16060,-34.800,1.600,-9.700,1.600,,,,,13.624,0.020,12.619,0.031,13.124,0.010,12.253,0.010,11.965,0.020,,,10.739,0.025,10.222,0.021,10.065,0.018,12.313,gri,,,,549-045440,08392940+1947118,,2018-05-24 17:17:38,1.000,0.000,0.963,133.098,135.528,127.111,8,4,24,,,22
